training_seed,saved_episode,test_seed,step,selected_agent,selected_cpu,selected_bandwidth,selection_probability,reward,success,latency_ms,energy_mJ
43,10,950031,68,uav_U1,0.9912421703338623,0.9800000190734863,0.46260198950767517,1.0223496508188123,1,789.4359611753719,9315.606480452345
43,10,950031,69,uav_U2,0.9925028085708618,0.9800000190734863,0.4064386785030365,-3.897692285518465,0,1713.1085266205982,15650.028607027243
43,10,950031,70,uav_U3,0.9974898099899292,0.9800000190734863,0.8805856108665466,-6.431030787909909,0,3754.374459781906,137238.06116823253
43,10,950031,71,uav_U3,0.998039722442627,0.9800000190734863,0.7520657777786255,-5.376943929004995,0,1788.399390947921,19427.98505386958
43,10,950031,72,uav_U3,0.9980760812759399,0.9800000190734863,0.891694962978363,0.9643759635381013,1,865.5066319313265,19442.12426700526
43,10,950031,73,uav_U3,0.9975901246070862,0.9800000190734863,0.581222414970398,-6.773477185616114,0,1113.6086765477087,45319.409509499346
43,10,950031,74,uav_U3,0.9982929229736328,0.9800000190734863,0.5487187504768372,0.9464608764179138,1,143.74758293461682,1582.5012460258097
43,10,950031,75,uav_U3,0.9975954294204712,0.9800000190734863,0.9628236889839172,0.8423849986947322,1,33.95314814038974,800.7250710340979
43,10,950031,76,uav_U3,0.9976702332496643,0.9800000190734863,0.9438480138778687,-7.481010514536046,0,4937.913400766165,140543.72060052294
43,10,950031,77,uav_U3,0.997947633266449,0.9800000190734863,0.6989357471466064,0.9279546518642302,1,921.8664726369552,26354.73978577904
43,10,950031,78,uav_U3,0.9980382919311523,0.9800000190734863,0.7662213444709778,1.1919723355969853,1,288.4757045393713,5927.744026907009
43,10,950031,79,uav_U1,0.988162636756897,0.9800000190734863,0.519763708114624,-3.8139356866428424,0,1058.2538812639505,30382.73278898725
43,10,950031,80,uav_U3,0.9976997375488281,0.9800000190734863,0.7919942736625671,1.2338762210763143,1,448.59969456556377,13151.739710019303
43,10,950031,81,uav_U1,0.9890162944793701,0.9800000190734863,0.6000047922134399,1.1844128514113543,1,331.6215288093691,4437.101463521285
43,10,950031,82,uav_U3,0.997376024723053,0.9800000190734863,0.5970793962478638,-4.162057737894235,0,3012.9594276219095,118257.23772176752
43,10,950031,83,uav_U3,0.9969580173492432,0.9800000190734863,0.9297387599945068,-7.236209859914463,0,6554.437884941224,267950.28134214814
43,10,950031,84,uav_U3,0.9981265068054199,0.9800000190734863,0.4634552001953125,1.3943028862930482,1,100.80428030508011,2127.9772084808
43,10,950031,85,uav_U3,0.9978451728820801,0.9800000190734863,0.7237849831581116,0.934749222277782,1,524.9802691216215,11408.753441516545
43,10,950031,86,uav_U3,0.9981997013092041,0.9800000190734863,0.3828814625740051,-4.222703896037256,0,1131.2427232180905,25916.69078991659
43,10,950031,87,uav_U3,0.9973466396331787,0.9800000190734863,0.9239283204078674,0.718757887418652,1,1242.17385735859,39337.85562385824
43,10,950031,88,uav_U3,0.9979008436203003,0.9800000190734863,0.9035068154335022,-3.6757658004323575,0,595.2173191423811,19554.580894361618
43,10,950031,89,uav_U3,0.9977619051933289,0.9800000190734863,0.5403106212615967,-4.260610265633601,0,2124.3107412571794,62944.108109648674
43,10,950031,90,uav_U3,0.9977362155914307,0.9800000190734863,0.9105327725410461,-4.427091409400649,0,2630.3632124829364,70325.36075650087
43,10,950031,91,uav_U3,0.998036801815033,0.9800000190734863,0.7245218753814697,-5.126987618282769,0,3367.6883168549357,54920.84966651801
43,10,950031,92,uav_U3,0.9979342222213745,0.9800000190734863,0.7792050838470459,-7.500085569666161,0,2349.403994848221,39240.63082868506
43,10,950031,93,uav_U3,0.9961704015731812,0.9800000190734863,0.9967979788780212,-4.096118209275982,0,2082.82320491103,60810.97910462356
43,10,950031,94,uav_U3,0.9977792501449585,0.9800000190734863,0.8495965600013733,0.7643596649483997,1,1117.3077417760142,22854.403460951904
43,10,950031,95,uav_U3,0.9979751110076904,0.9800000190734863,0.7454066872596741,0.7132679311114118,1,740.234004015936,7774.608123104094
43,10,950031,96,uav_U3,0.997832179069519,0.9800000190734863,0.7098889946937561,-7.472705347497972,0,3878.6436225273264,142436.1350010152
43,10,950031,97,uav_U1,0.9800000190734863,0.9800000190734863,0.37633126974105835,-6.881719596400654,0,3947.8494084084,57393.85120102352
43,10,950031,98,uav_U1,0.9886507987976074,0.9800000190734863,0.5461109280586243,-3.708264757509235,0,686.2428999551585,5428.55275452959
43,10,950031,99,uav_U3,0.9979431629180908,0.9800000190734863,0.5923483967781067,1.0154265901588453,1,646.7908339883493,6985.4324039802095
43,10,950032,0,uav_U1,0.9931563138961792,0.9800000190734863,0.9269136786460876,-5.3638256081159295,0,1185.5861855737098,29669.63147962297
43,10,950032,1,uav_U1,0.9938830137252808,0.9800000190734863,0.42039167881011963,0.88864619888457,1,735.348908120405,11845.671669530331
43,10,950032,2,uav_U2,0.9892299771308899,0.9800000190734863,0.3707626760005951,0.8034530140381293,1,1059.269420380539,7928.203503929774
43,10,950032,3,uav_U3,0.9973104000091553,0.9800000190734863,0.648751437664032,1.035235399305072,1,756.939048685564,16484.515167924055
43,10,950032,4,uav_U1,0.9831849336624146,0.9800000190734863,0.49368152022361755,-6.101660758353463,0,1292.41093727741,16979.132195937953
43,10,950032,5,uav_U1,0.982196033000946,0.9800000190734863,0.6863287091255188,-7.500090359995956,0,5980.324055170346,34186.556789626986
43,10,950032,6,uav_U1,0.9917730689048767,0.9800000190734863,0.6823580265045166,-4.076680597738415,0,2030.647955598354,53828.715927541154
43,10,950032,7,uav_U1,0.9928317070007324,0.9800000190734863,0.5409784913063049,0.723603230272801,1,490.6254354381976,15205.420391093958
43,10,950032,8,uav_U1,0.9914268255233765,0.9800000190734863,0.46423080563545227,-7.073992888021178,0,2739.7673256218977,41064.41070566642
43,10,950032,9,uav_U1,0.9915904998779297,0.9800000190734863,0.5559279918670654,-5.91399347656016,0,4144.477127416809,32852.50980774818
43,10,950032,10,uav_U3,0.997448205947876,0.9800000190734863,0.97703617811203,1.496726389708193,1,32.69348291217671,1284.7576076174746
43,10,950032,11,uav_U3,0.9971151947975159,0.9800000190734863,0.49412640929222107,0.5420868657348981,1,1425.2479282265858,43042.496759905676
43,10,950032,12,uav_U2,0.9878782033920288,0.9800000190734863,0.3408679664134979,-3.686267143347882,0,2046.774288096366,24589.98018926552
43,10,950032,13,uav_U3,0.997454047203064,0.9800000190734863,0.7256255149841309,1.3460134837832896,1,394.0479724696199,8767.57325791254
43,10,950032,14,uav_U1,0.9940782189369202,0.9800000190734863,0.7394634485244751,-6.984824488784284,0,7074.826886629597,268861.2998397429
43,10,950032,15,uav_U3,0.9980766773223877,0.9800000190734863,0.4593368470668793,-3.4628215917907434,0,1671.5873161141942,26816.86522795288
43,10,950032,16,uav_U3,0.997803807258606,0.9800000190734863,0.7618505954742432,1.4311633462799103,1,240.38347957106396,4676.879668342686
43,10,950032,17,uav_U1,0.9847415685653687,0.9800000190734863,0.5227389931678772,1.1081366512411186,1,438.3653032360631,7067.675161059565
43,10,950032,18,uav_U3,0.9982033967971802,0.9800000190734863,0.36296799778938293,-7.44996283343532,0,1291.0991980735876,14549.133655319796
43,10,950032,19,uav_U1,0.9971425533294678,0.9800000190734863,0.8451998233795166,-5.888685878191633,0,727.3759566026421,8062.531114870304
43,10,950032,20,uav_U1,0.995496392250061,0.9800000190734863,0.836552083492279,-3.46850882686386,0,948.7544446994254,9107.155685482452
43,10,950032,21,uav_U1,0.9972169399261475,0.9800000190734863,0.8392045497894287,-3.8149261307852425,0,926.8822380939263,5457.753735981372
43,10,950032,22,uav_U3,0.9973465204238892,0.9800000190734863,0.8439727425575256,1.409022153630873,1,222.87896697243866,5429.828015351055
43,10,950032,23,uav_U1,0.9957175254821777,0.9800000190734863,0.7459889650344849,-4.016944975820427,0,1464.887076744848,32117.86314229581
43,10,950032,24,uav_U1,0.9975874423980713,0.9800000190734863,0.8157576322555542,-3.499015140994263,0,579.7077519376734,4859.228920442694
43,10,950032,25,uav_U1,0.9932534098625183,0.9800000190734863,0.7352547645568848,-4.044484541513334,0,1205.5122681567516,25769.86975776041
43,10,950032,26,uav_U3,0.9978026151657104,0.9800000190734863,0.4377257227897644,-7.3914063422715675,0,6891.383282935197,82325.45594215767
43,10,950032,27,uav_U3,0.9979766607284546,0.9800000190734863,0.6608203649520874,-4.667605385879573,0,1667.2242407711196,24109.252229097783
43,10,950032,28,uav_U1,0.9944015741348267,0.9800000190734863,0.6349809169769287,1.157535736091735,1,496.5567600161371,8334.944797699096
43,10,950032,29,uav_U1,0.9908187389373779,0.9800000190734863,0.6740685701370239,1.2966150357994057,1,398.67761458456636,11047.101718547256
43,10,950032,30,uav_U3,0.997454047203064,0.9800000190734863,0.7131121158599854,-4.797123968547811,0,2549.759222521984,70493.99705124203
43,10,950032,31,uav_U1,0.9931628704071045,0.9800000190734863,0.7226800918579102,1.3430808671238919,1,94.08886801516027,1999.7711396804264
43,10,950032,32,uav_U1,0.9938191771507263,0.9800000190734863,0.5615046620368958,-7.488771896887233,0,3294.9933213214135,37547.02693559507
43,10,950032,33,uav_U1,0.9935957789421082,0.9800000190734863,0.4065364599227905,0.7070751819101153,1,1134.2972191459826,11509.779027805946
43,10,950032,34,uav_U1,0.9953793287277222,0.9800000190734863,0.6565315127372742,0.7935245533577184,1,379.58072042993103,6840.429499385278
43,10,950032,35,uav_U3,0.9976232051849365,0.9800000190734863,0.8640503883361816,0.5823050140935262,1,744.0104418554139,21206.215219391735
43,10,950032,36,uav_U2,0.991919755935669,0.9800000190734863,0.33969560265541077,-6.130832436545281,0,2535.1068752843753,18148.018238252214
43,10,950032,37,uav_U3,0.9975718855857849,0.9800000190734863,0.947997510433197,0.9052981838586784,1,1138.8386054292619,19872.359570035664
43,10,950032,38,uav_U3,0.9980745315551758,0.9800000190734863,0.401803582906723,0.5321161372063993,1,1745.6707794010754,25893.58526428061
43,10,950032,39,uav_U1,0.9920763969421387,0.9800000190734863,0.511558473110199,-4.189151051993133,0,1504.5306954296543,16110.356243219565
43,10,950032,40,uav_U1,0.9906346797943115,0.9800000190734863,0.6169984936714172,-4.065522281973537,0,2147.065770911662,43761.68848885179
43,10,950032,41,uav_U3,0.9976402521133423,0.9800000190734863,0.6200421452522278,-7.473888806155214,0,4596.240175394058,177646.13003811368
43,10,950032,42,uav_U3,0.9982331395149231,0.9800000190734863,0.7606184482574463,-5.72104104565282,0,3048.523693261637,67666.37354368164
43,10,950032,43,uav_U3,0.9978488087654114,0.9800000190734863,0.5535622239112854,0.9676229591696379,1,28.185012656737072,679.2481453960589
43,10,950032,44,uav_U3,0.9981560707092285,0.9800000190734863,0.4711001515388489,1.349402391994519,1,173.452783238587,4184.446380958789
43,10,950032,45,uav_U3,0.9983710050582886,0.9800000190734863,0.43731239438056946,1.087402452655635,1,404.77032812115283,5694.866176263717
43,10,950032,46,uav_U1,0.994948148727417,0.9800000190734863,0.7130755186080933,-4.522907498250131,0,1900.7101423072506,38300.67315219015
43,10,950032,47,uav_U1,0.9962828755378723,0.9800000190734863,0.8287330269813538,-7.460391453040311,0,1182.613931175971,18454.460769733654
43,10,950032,48,uav_U3,0.998410701751709,0.9800000190734863,0.583838164806366,1.1968036427497697,1,345.1656364873396,6811.971870970349
43,10,950032,49,uav_U1,0.996006965637207,0.9800000190734863,0.8196675181388855,1.2920843797191746,1,454.8514260453432,7686.390733467877
43,10,950032,50,uav_U3,0.9980912208557129,0.9800000190734863,0.8113941550254822,0.7896767633799961,1,388.6781127960037,8287.4055970496
43,10,950032,51,uav_U3,0.9978698492050171,0.9800000190734863,0.9076778292655945,-7.32579166778286,0,1622.1430819559664,33920.034208758814
43,10,950032,52,uav_U1,0.9919469356536865,0.9800000190734863,0.60385662317276,-4.023200769227055,0,423.78682589331237,9526.457012609178
43,10,950032,53,uav_U3,0.9980031251907349,0.9800000190734863,0.9280961155891418,-3.962636448479954,0,1359.7618068690178,26264.26679399031
43,10,950032,54,uav_U3,0.9982726573944092,0.9800000190734863,0.8447678685188293,0.7809546645692254,1,603.3828689313027,15102.755800821767
43,10,950032,55,uav_U3,0.9980179071426392,0.9800000190734863,0.4062480032444,-5.270557814535606,0,1215.7722269206554,23174.356463092983
43,10,950032,56,uav_U3,0.9981329441070557,0.9800000190734863,0.4267650842666626,0.5802495312029037,1,1144.4391588341969,44931.383137074954
43,10,950032,57,uav_U3,0.9979429244995117,0.9800000190734863,0.5274335145950317,0.563428063548596,1,1904.3254984142839,84874.29835088812
43,10,950032,58,uav_U3,0.9984660744667053,0.9800000190734863,0.5513304471969604,1.428878349287754,1,134.73998626417074,3107.325357978064
43,10,950032,59,uav_U3,0.9982396364212036,0.9800000190734863,0.7272891402244568,1.0130809676622403,1,428.7241674484663,10779.535467892252
43,10,950032,60,uav_U1,0.9900847673416138,0.9800000190734863,0.37145915627479553,1.2816894912742203,1,320.3303601319777,5511.689888989747
43,10,950032,61,uav_U3,0.9979773163795471,0.9800000190734863,0.4953244626522064,0.5644540438193761,1,1868.7266655546168,43285.89152400012
43,10,950032,62,uav_U1,0.9896813631057739,0.9800000190734863,0.7252767086029053,-7.0379537659679166,0,7607.46721242499,35963.42677676367
43,10,950032,63,uav_U3,0.9983384609222412,0.9800000190734863,0.7871270179748535,1.3835193210206835,1,229.49461312231668,3304.565388475698
43,10,950032,64,uav_U3,0.9974874258041382,0.9800000190734863,0.6100984811782837,-4.933081991623482,0,1958.3949782168033,74143.88036525881
43,10,950032,65,uav_U3,0.9980803728103638,0.9800000190734863,0.4390418231487274,1.0430258548575284,1,876.4387398010496,28701.99654975936
43,10,950032,66,uav_U3,0.998210072517395,0.9800000190734863,0.6209750771522522,-4.161773595148159,0,1203.0718080029922,42516.49013707959
43,10,950032,67,uav_U1,0.9933679103851318,0.9800000190734863,0.6973669528961182,-5.688807443747267,0,3458.826435858622,45188.663694169954
43,10,950032,68,uav_U3,0.9978175163269043,0.9800000190734863,0.9525728225708008,-4.621822015016242,0,3447.619452918498,138774.21954137564
43,10,950032,69,uav_U3,0.998157262802124,0.9800000190734863,0.37132689356803894,0.8390429632983887,1,273.28271121925064,4579.008400121811
43,10,950032,70,uav_U1,0.9914942979812622,0.9800000190734863,0.6040518283843994,0.7168046640741504,1,1366.1878676730223,25724.052840583656
43,10,950032,71,uav_U1,0.9964979887008667,0.9800000190734863,0.8550195693969727,-7.475622045654762,0,4568.6976548420935,31829.832673932007
43,10,950032,72,uav_U1,0.9892528057098389,0.9800000190734863,0.5889806747436523,-7.475625337369208,0,3273.1968851957827,31458.55892843318
43,10,950032,73,uav_U1,0.9959891438484192,0.9800000190734863,0.5987670421600342,1.16949732129352,1,573.9736794979112,5588.534082145218
43,10,950032,74,uav_U1,0.9961862564086914,0.9800000190734863,0.7473419904708862,0.5264313095231239,1,1594.0945675316887,10470.10611574873
43,10,950032,75,uav_U1,0.9959040880203247,0.9800000190734863,0.7989165186882019,-7.476373389573772,0,3730.9897871781845,31603.766919509646
43,10,950032,76,uav_U1,0.9892870783805847,0.9800000190734863,0.45756641030311584,-3.7591967148019454,0,1101.550901070019,30599.940587347664
43,10,950032,77,uav_U1,0.9875057935714722,0.9800000190734863,0.3956977128982544,0.7282462859429016,1,316.1587484812212,7376.942840287424
43,10,950032,78,uav_U2,0.9917844533920288,0.9800000190734863,0.45632511377334595,-5.205718988669352,0,1791.604015550226,17300.18501419778
43,10,950032,79,uav_U3,0.997596263885498,0.9800000190734863,0.6107057332992554,-3.8562166867989873,0,393.5437892724329,9316.352125530777
43,10,950032,80,uav_U3,0.9983059167861938,0.9800000190734863,0.6362099051475525,-4.300463829361622,0,2296.3647027504658,57025.9380250168
43,10,950032,81,uav_U1,0.9925740361213684,0.9800000190734863,0.5084009170532227,-4.376604340779178,0,2315.0857467515466,71961.26906039039
43,10,950032,82,uav_U3,0.9980074167251587,0.9800000190734863,0.8601683974266052,1.3496211429099785,1,342.4580166818075,11013.999710643
43,10,950032,83,uav_U3,0.9981077909469604,0.9800000190734863,0.433628112077713,-3.4991502963855137,0,796.3202373480428,19099.256113977786
43,10,950032,84,uav_U3,0.9980546236038208,0.9800000190734863,0.45656391978263855,-3.795021904216272,0,2067.87632841593,78283.1612568206
43,10,950032,85,uav_U2,0.9937905073165894,0.9800000190734863,0.36462754011154175,1.1643260949595111,1,738.2389872775531,14128.672556800555
43,10,950032,86,uav_U3,0.9974424839019775,0.9800000190734863,0.8922255039215088,1.1480620851270436,1,382.18217513058386,16789.840288581065
43,10,950032,87,uav_U1,0.9809620380401611,0.9800000190734863,0.36497190594673157,1.3445696832199756,1,237.46374305865027,4147.644938206992
43,10,950032,88,uav_U3,0.9974719285964966,0.9800000190734863,0.8761864304542542,1.1026362147744662,1,732.9185862845131,22927.075989874145
43,10,950032,89,uav_U3,0.9981809854507446,0.9800000190734863,0.5073503255844116,-5.632947222527743,0,3393.3111818628754,131821.50016290884
43,10,950032,90,uav_U1,0.9915902614593506,0.9800000190734863,0.7794517874717712,-4.08094242971085,0,2342.455456893423,28678.779710629908
43,10,950032,91,uav_U1,0.9855552911758423,0.9800000190734863,0.4616909921169281,-3.880763740611016,0,2062.79343628245,29411.688602759565
43,10,950032,92,uav_U3,0.9978687167167664,0.9800000190734863,0.9438917636871338,0.9502611244132955,1,872.1147070160176,34600.962280367414
43,10,950032,93,uav_U3,0.998218297958374,0.9800000190734863,0.8539453744888306,-7.468834947139243,0,3418.7539830654564,113638.93291913133
43,10,950032,94,uav_U3,0.9978867769241333,0.9800000190734863,0.6602782011032104,1.409724633619674,1,235.94849726926384,5640.6997505994495
43,10,950032,95,uav_U1,0.9800000190734863,0.9800000190734863,0.5174158811569214,-4.631623956809613,0,3370.835192573316,37876.5754504513
43,10,950032,96,uav_U1,0.995221734046936,0.9800000190734863,0.6456547975540161,-3.7053705642942347,0,405.3435182511164,5987.836890248356
43,10,950032,97,uav_U3,0.9982291460037231,0.9800000190734863,0.4706677198410034,1.2858663098108587,1,391.05792785086766,7615.297785295811
43,10,950032,98,uav_U1,0.9816974401473999,0.9800000190734863,0.45462584495544434,-3.582098388959449,0,2129.389576673893,33053.977388686704
43,10,950032,99,uav_U3,0.9980922937393188,0.9800000190734863,0.6868227124214172,-4.297789232289252,0,507.9611991082604,10432.419217184119
43,10,950033,0,uav_U1,0.994999885559082,0.9800000190734863,0.9548397660255432,-4.387855658104783,0,2386.1340148416425,42787.0252278398
43,10,950033,1,uav_U3,0.997679591178894,0.9800000190734863,0.522162914276123,1.031251597051822,1,918.1103648862029,14603.351271052494
43,10,950033,2,uav_U1,0.9832524061203003,0.9800000190734863,0.5788927674293518,1.176171584753265,1,582.0832467017668,12331.276187148005
43,10,950033,3,uav_U1,0.9800000190734863,0.9800000190734863,0.5845375657081604,-7.500088553791019,0,5130.843557482824,106644.91964143679
43,10,950033,4,uav_U3,0.9974437952041626,0.9800000190734863,0.7627326250076294,-6.594765579754243,0,1252.9721688337377,41299.20214001624
43,10,950033,5,uav_U1,0.9929008483886719,0.9800000190734863,0.5884790420532227,-5.428378851834259,0,1510.9966656150898,43510.08245502485
43,10,950033,6,uav_U1,0.9880869388580322,0.9800000190734863,0.5568987131118774,-3.6567013762980967,0,1387.9336379977096,26566.7953502662
43,10,950033,7,uav_U3,0.9979594945907593,0.9800000190734863,0.35601797699928284,1.14823191389262,1,557.0651049996118,11504.728762062245
43,10,950033,8,uav_U1,0.9925011396408081,0.9800000190734863,0.7113495469093323,-7.500090725377857,0,3210.1852589095506,75775.82031418454
43,10,950033,9,uav_U1,0.9932136535644531,0.9800000190734863,0.6651713252067566,-4.496323291416131,0,1796.6092865138396,58242.69589089626
43,10,950033,10,uav_U3,0.9977425336837769,0.9800000190734863,0.5731070041656494,-7.500085322610714,0,5421.419598896625,185103.9632575524
43,10,950033,11,uav_U1,0.9948357343673706,0.9800000190734863,0.7211961150169373,1.4968350363427962,1,31.603781507559006,325.41089821723205
43,10,950033,12,uav_U1,0.9952831268310547,0.9800000190734863,0.6160407066345215,1.2956768586406682,1,301.44613359480485,6800.746787852137
43,10,950033,13,uav_U1,0.9800000190734863,0.9800000190734863,0.5337521433830261,-7.052143164576008,0,2744.889022581516,79217.1903163342
43,10,950033,14,uav_U2,0.9921677112579346,0.9800000190734863,0.3905470669269562,1.2698448447198403,1,387.8442776328415,6359.5996342149365
43,10,950033,15,uav_U1,0.9949495792388916,0.9800000190734863,0.6479179263114929,-4.067939411747161,0,772.949127392729,15477.487771213675
43,10,950033,16,uav_U3,0.9972536563873291,0.9800000190734863,0.5094433426856995,-7.50008516817818,0,9829.10436779345,439813.26549675944
43,10,950033,17,uav_U3,0.9977385997772217,0.9800000190734863,0.5003250241279602,0.9693332344338679,1,26.921950899696917,675.626200429968
43,10,950033,18,uav_U3,0.9979116320610046,0.9800000190734863,0.5447025299072266,0.5624264970373589,1,1343.5351752590027,47447.329553942334
43,10,950033,19,uav_U3,0.9972134828567505,0.9800000190734863,0.6899244785308838,-4.201391769962364,0,2763.0625143802085,85952.76214568094
43,10,950033,20,uav_U3,0.9982320666313171,0.9800000190734863,0.4041191041469574,0.9086594638234317,1,353.9881543934109,6921.3248720642505
43,10,950033,21,uav_U1,0.9800000190734863,0.9800000190734863,0.5201037526130676,-7.4789821503680045,0,9935.158104313636,131672.75714007881
43,10,950033,22,uav_U1,0.9882185459136963,0.9800000190734863,0.48863106966018677,0.8685362846297271,1,1102.8389186484198,10500.411152132887
43,10,950033,23,uav_U3,0.9981790781021118,0.9800000190734863,0.34003520011901855,-3.5868214000363365,0,1127.6897244292172,7086.530803062478
43,10,950033,24,uav_U1,0.9969280958175659,0.9800000190734863,0.775611400604248,-3.6532178599289584,0,2168.2607641677496,21197.679558945525
43,10,950033,25,uav_U3,0.9966074228286743,0.9800000190734863,0.5254732370376587,0.9976012264044929,1,5209.894519195504,138103.93463573678
43,10,950033,26,uav_U1,0.9852060079574585,0.9800000190734863,0.4761587083339691,-5.641729974243502,0,5799.18139544633,130675.28560490541
43,10,950033,27,uav_U1,0.993085503578186,0.9800000190734863,0.7876726388931274,1.0030298805689197,1,369.94552671935026,3819.1276332717916
43,10,950033,28,uav_U1,0.9938967227935791,0.9800000190734863,0.765102207660675,1.160518207850376,1,234.58131550021545,4045.7085467270167
43,10,950033,29,uav_U1,0.9874157905578613,0.9800000190734863,0.6401181817054749,-7.497304429366787,0,4570.379460429238,75651.52285982194
43,10,950033,30,uav_U1,0.995658814907074,0.9800000190734863,0.7351095080375671,1.0099945886295845,1,664.3226269294352,6240.306255475168
43,10,950033,31,uav_U1,0.9894612431526184,0.9800000190734863,0.3812052607536316,1.0764902992872885,1,719.3898766565849,22095.684668394577
43,10,950033,32,uav_U3,0.9978585243225098,0.9800000190734863,0.3980223834514618,-7.500085372681983,0,2609.185936370196,82308.45399319819
43,10,950033,33,uav_U1,0.9926896691322327,0.9800000190734863,0.6633569598197937,1.4427346863426154,1,109.7746196848538,1791.1232571446033
43,10,950033,34,uav_U1,0.9954341053962708,0.9800000190734863,0.6698443293571472,-3.521512005754084,0,430.01789655489256,4734.075881840501
43,10,950033,35,uav_U1,0.9959611296653748,0.9800000190734863,0.7427206039428711,0.9885034560144619,1,707.7842188165416,9017.610885049831
43,10,950033,36,uav_U1,0.9800000190734863,0.9800000190734863,0.5201666355133057,-5.396847957391522,0,1833.6487310378482,39483.017926024375
43,10,950033,37,uav_U1,0.9893079996109009,0.9800000190734863,0.607119083404541,-7.50009116822099,0,5346.650211938406,37757.35300970531
43,10,950033,38,uav_U3,0.9982622861862183,0.9800000190734863,0.3911915719509125,1.1798060093046916,1,607.8857529039617,11370.461864979348
43,10,950033,39,uav_U1,0.9925046563148499,0.9800000190734863,0.5855172872543335,1.2976416392412429,1,175.16369619533964,3707.479286206287
43,10,950033,40,uav_U1,0.9896728992462158,0.9800000190734863,0.5996105670928955,-4.244222760639588,0,938.3430039165928,10013.097125638966
43,10,950033,41,uav_U1,0.9935226440429688,0.9800000190734863,0.42011013627052307,-3.9652116682747813,0,1084.189327856723,23503.025821704738
43,10,950033,42,uav_U1,0.9962730407714844,0.9800000190734863,0.7481526136398315,0.6231290759308701,1,881.1628553182362,9471.44574445267
43,10,950033,43,uav_U1,0.9835922718048096,0.9800000190734863,0.39037758111953735,-3.633052349154096,0,1807.0765199611046,53911.6744851567
43,10,950033,44,uav_U3,0.9982820749282837,0.9800000190734863,0.5559107661247253,0.758945589009755,1,711.3301639214147,19155.34219323238
43,10,950033,45,uav_U1,0.9947041273117065,0.9800000190734863,0.5563644766807556,0.9322496792890771,1,216.84575018847096,3989.578356086706
43,10,950033,46,uav_U1,0.9933764338493347,0.9800000190734863,0.6689724326133728,1.0825287304914337,1,252.51506978315507,5165.64358975844
43,10,950033,47,uav_U2,0.9913128614425659,0.9800000190734863,0.4198625385761261,1.3297313882396702,1,159.2622544722999,3766.561561887301
43,10,950033,48,uav_U1,0.9924548864364624,0.9800000190734863,0.6186472177505493,1.2023481736205073,1,376.41477007950647,8798.52351258999
43,10,950033,49,uav_U1,0.9946187734603882,0.9800000190734863,0.48242151737213135,1.3277319608067393,1,253.0997993779073,4642.41035303537
43,10,950033,50,uav_U1,0.9882423877716064,0.9800000190734863,0.3698369860649109,1.0168749497054004,1,472.40818021758344,8279.607182245883
43,10,950033,51,uav_U1,0.9800000190734863,0.9800000190734863,0.40228796005249023,-7.500088946986545,0,4028.1338785518237,47807.104280634325
43,10,950033,52,uav_U3,0.9980947971343994,0.9800000190734863,0.48326513171195984,-4.323774286684646,0,1537.3697391497942,51841.271354346354
43,10,950033,53,uav_U1,0.9909515976905823,0.9800000190734863,0.4747879207134247,0.9241117018016516,1,962.1577544369457,13712.61097229847
43,10,950033,54,uav_U3,0.9980799555778503,0.9800000190734863,0.5165526866912842,-6.43826232337909,0,1736.735955505581,37912.36515752699
43,10,950033,55,uav_U2,0.9909348487854004,0.9800000190734863,0.4132098853588104,-4.389975978395661,0,3231.660015834517,117977.15634282173
43,10,950033,56,uav_U2,0.9885003566741943,0.9800000190734863,0.35260531306266785,0.681752943679329,1,1557.7216750182306,38091.05406615542
43,10,950033,57,uav_U3,0.9982050657272339,0.9800000190734863,0.9043188095092773,-3.7069446668792114,0,317.79540672210464,6094.552358783111
43,10,950033,58,uav_U1,0.9912688732147217,0.9800000190734863,0.5059583187103271,1.0581396030913197,1,411.72954049771596,11005.393928588222
43,10,950033,59,uav_U3,0.9977045059204102,0.9800000190734863,0.6578080058097839,-6.292634134274527,0,1408.069045517194,50077.559874586615
43,10,950033,60,uav_U3,0.9982880353927612,0.9800000190734863,0.47298911213874817,0.7674914671815776,1,702.8861144416297,12377.500765138298
43,10,950033,61,uav_U3,0.9978028535842896,0.9800000190734863,0.6900262832641602,-5.991341760998079,0,2927.2044441685434,81077.5104941674
43,10,950033,62,uav_U3,0.9982503056526184,0.9800000190734863,0.7336463928222656,1.3679411419213579,1,124.66717504648486,3250.7032180796464
43,10,950033,63,uav_U3,0.996990442276001,0.9800000190734863,0.42243674397468567,-4.401899582182969,0,2514.423957900742,51408.650456225325
43,10,950033,64,uav_U2,0.9927126169204712,0.9800000190734863,0.3765541613101959,-3.832654078231082,0,2177.5301812871453,73856.77436991893
43,10,950033,65,uav_U1,0.9800000190734863,0.9800000190734863,0.3782784044742584,-7.478383427020333,0,3976.107377020356,23516.73565131619
43,10,950033,66,uav_U1,0.9822530150413513,0.9800000190734863,0.42740121483802795,1.1098171662356224,1,528.44409924454,8297.153104003555
43,10,950033,67,uav_U2,0.9878529906272888,0.9800000190734863,0.3856508731842041,-4.034053584799823,0,1808.7350582126162,21310.531877946494
43,10,950033,68,uav_U3,0.998225748538971,0.9800000190734863,0.3938188850879669,-3.593694362853535,0,542.2870082382428,8973.503784436503
