method,saved_episode,test_seed,step,selected_agent,selected_cpu_fraction,selected_bandwidth_fraction,selection_entropy_normalised,selection_gap,reward,success,latency_ms,energy_mJ
CA-MADDPG-V2 Seed 42 best,10,950044,44,uav_U1,0.9978615641593933,0.9824064373970032,0.008759298005398222,0.9965325593948364,-5.9617497062891625,0,1280.8134959729496,44917.00252071309
CA-MADDPG-V2 Seed 42 best,10,950044,45,uav_U1,0.9970139861106873,0.9596993327140808,0.00437631497087292,0.9984912276268005,-3.8283264232483143,0,2199.556640404004,40692.16432261443
CA-MADDPG-V2 Seed 42 best,10,950044,46,uav_U1,0.9971897602081299,0.9677662253379822,0.003575113107258946,0.9988726377487183,-7.500092072895142,0,2451.195108994206,28208.631103008684
CA-MADDPG-V2 Seed 42 best,10,950044,47,uav_U1,0.9974073171615601,0.9703792929649353,0.004748988785309155,0.9983822703361511,1.038236929377784,1,713.7432907936759,9283.997287540375
CA-MADDPG-V2 Seed 42 best,10,950044,48,uav_U1,0.996776282787323,0.9825133681297302,0.005713697749954479,0.9980877637863159,-7.500091505844242,0,1812.5191665829348,50086.54352431375
CA-MADDPG-V2 Seed 42 best,10,950044,49,uav_U1,0.9976514577865601,0.9811342358589172,0.008285768413697877,0.9966226816177368,0.9427625735862473,1,782.2325700041448,19436.71703005561
CA-MADDPG-V2 Seed 42 best,10,950044,50,uav_U1,0.9975250959396362,0.9730960130691528,0.004673316415007818,0.9983875155448914,-4.67607945067308,0,1227.256908792806,15605.139867428998
CA-MADDPG-V2 Seed 42 best,10,950044,51,uav_U1,0.9974901676177979,0.9825271964073181,0.006251291473036874,0.9978043437004089,-3.699231296921405,0,960.5107530297652,20421.74716155935
CA-MADDPG-V2 Seed 42 best,10,950044,52,uav_U1,0.9971851110458374,0.9839840531349182,0.009071781280930806,0.9965449571609497,-7.499161595391527,0,4714.123170673414,204160.2214679997
CA-MADDPG-V2 Seed 42 best,10,950044,53,uav_U1,0.9925370216369629,0.9475635290145874,0.0037318866207805986,0.9988402128219604,-6.529788663883207,0,4609.973796444863,46679.66901291197
CA-MADDPG-V2 Seed 42 best,10,950044,54,uav_U1,0.9963749647140503,0.9570123553276062,0.0037437112502163254,0.9987956881523132,-7.500091712315656,0,5232.5855760107415,79971.14477087186
CA-MADDPG-V2 Seed 42 best,10,950044,55,uav_U1,0.9970584511756897,0.9663494825363159,0.0055859496873501046,0.9981088638305664,-3.776797154231761,0,1269.0453967298974,38261.13568913398
CA-MADDPG-V2 Seed 42 best,10,950044,56,uav_U1,0.9974883198738098,0.9830951690673828,0.008083356320151948,0.9969715476036072,1.1077523070258448,1,577.6457037441384,13165.541969986982
CA-MADDPG-V2 Seed 42 best,10,950044,57,uav_U1,0.9974828958511353,0.983099102973938,0.0056690780254646175,0.9980592727661133,-4.83397345181342,0,676.8255656612132,7069.625604518018
CA-MADDPG-V2 Seed 42 best,10,950044,58,uav_U1,0.9957104921340942,0.9762409329414368,0.00558573774598447,0.9981188774108887,0.9513450952780851,1,684.0582880163238,8621.498097054882
CA-MADDPG-V2 Seed 42 best,10,950044,59,uav_U1,0.9959904551506042,0.9567198753356934,0.004286795225392464,0.998643159866333,-4.036445432514615,0,2421.2936526080443,41789.39238391755
CA-MADDPG-V2 Seed 42 best,10,950044,60,uav_U1,0.9976217746734619,0.9844790697097778,0.010952482626776418,0.9951944947242737,0.8958675299899261,1,722.4326650823047,15077.038439242817
CA-MADDPG-V2 Seed 42 best,10,950044,61,uav_U1,0.9977079629898071,0.9859815835952759,0.00675350312210598,0.9975910186767578,0.672175734191155,1,1030.5268001643285,17708.66483658576
CA-MADDPG-V2 Seed 42 best,10,950044,62,uav_U1,0.9968287944793701,0.9752413034439087,0.0062341019766664636,0.9976881742477417,-3.765727487498264,0,1989.578178743724,15851.92955338898
CA-MADDPG-V2 Seed 42 best,10,950044,63,uav_U1,0.9975204467773438,0.9864091277122498,0.007568902630407927,0.9972156286239624,-4.482843608453858,0,1350.2540933093487,35853.12384152126
CA-MADDPG-V2 Seed 42 best,10,950044,64,uav_U1,0.9976034164428711,0.9681977033615112,0.005814171709185843,0.9979051351547241,0.7632863869868347,1,1041.58320633546,20759.795293293846
CA-MADDPG-V2 Seed 42 best,10,950044,65,uav_U1,0.9977036118507385,0.9791004657745361,0.004915859444349312,0.9983445405960083,0.9018443513161183,1,818.7493483796709,14648.326378249938
CA-MADDPG-V2 Seed 42 best,10,950044,66,uav_U1,0.9976270198822021,0.9818350076675415,0.006528161318714292,0.9976711273193359,-3.5002510873700974,0,439.0698954127473,7281.934603644721
CA-MADDPG-V2 Seed 42 best,10,950044,67,uav_U1,0.9976979494094849,0.9798376560211182,0.006044101395994307,0.997992992401123,1.3801574776338157,1,163.939007224928,5316.755089393687
CA-MADDPG-V2 Seed 42 best,10,950044,68,uav_U1,0.9976518154144287,0.9852026700973511,0.006490517862687144,0.9977425932884216,-5.0357121738859805,0,1549.2641157414823,39621.82605056865
CA-MADDPG-V2 Seed 42 best,10,950044,69,uav_U1,0.9979608058929443,0.9817708730697632,0.005326801618266714,0.9981741905212402,1.317025563199672,1,264.0823927138696,4644.658458250691
CA-MADDPG-V2 Seed 42 best,10,950044,70,uav_U1,0.9975816607475281,0.9857033491134644,0.008042210573504517,0.9970465898513794,1.2717583064671727,1,445.34882823132216,11718.26937882959
CA-MADDPG-V2 Seed 42 best,10,950044,71,uav_U1,0.9979792833328247,0.98637455701828,0.006916673301080892,0.9975659251213074,1.1247082372723607,1,314.79267897123026,5772.494324656483
CA-MADDPG-V2 Seed 42 best,10,950044,72,uav_U1,0.9966667890548706,0.9600343704223633,0.005705842976441846,0.9979652166366577,-7.500091478894442,0,2156.2886019017933,59736.425859324045
CA-MADDPG-V2 Seed 42 best,10,950044,73,uav_U1,0.9976833462715149,0.9819306135177612,0.0066962425512417465,0.997522234916687,-4.201666062901678,0,1958.5115690881858,21658.151808288698
CA-MADDPG-V2 Seed 42 best,10,950044,74,uav_U1,0.9975938200950623,0.97995924949646,0.005094844736564052,0.9983447790145874,1.1988610179608392,1,539.47661113271,11040.349463345436
CA-MADDPG-V2 Seed 42 best,10,950044,75,uav_U1,0.9967379570007324,0.975852370262146,0.004606698471063525,0.9985331296920776,-4.262870486290123,0,1366.1531981914404,13849.368212619434
CA-MADDPG-V2 Seed 42 best,10,950044,76,uav_U1,0.9982379674911499,0.981575071811676,0.006325935280565677,0.9978461265563965,1.1779132785182556,1,224.75251028985747,7030.530368322274
CA-MADDPG-V2 Seed 42 best,10,950044,77,uav_U1,0.9963775873184204,0.9660472869873047,0.005396275108091501,0.9980714321136475,0.5230082201473634,1,1482.9345633608166,28967.2638270318
CA-MADDPG-V2 Seed 42 best,10,950044,78,uav_U1,0.9957740306854248,0.959822416305542,0.004017813319624591,0.9986810088157654,-3.604121101404632,0,2047.974716125284,31995.66457485429
CA-MADDPG-V2 Seed 42 best,10,950044,79,uav_U1,0.997445821762085,0.984663724899292,0.009484869563409382,0.9962031841278076,0.7829202619654292,1,1190.9174205748677,41850.01486653457
CA-MADDPG-V2 Seed 42 best,10,950044,80,uav_U1,0.9977293014526367,0.9699000716209412,0.0063672541396262595,0.9977930784225464,1.2814464102720862,1,73.18469374667377,1623.4615141106626
CA-MADDPG-V2 Seed 42 best,10,950044,81,uav_U1,0.9970739483833313,0.9845138788223267,0.008917088352113014,0.9965305924415588,-3.6244425990788645,0,965.8170332752386,8937.367482145855
CA-MADDPG-V2 Seed 42 best,10,950044,82,uav_U1,0.9974827766418457,0.9843308329582214,0.007424521215283805,0.9973117709159851,-4.192428596603862,0,1543.4104903752486,13159.544160560665
CA-MADDPG-V2 Seed 42 best,10,950044,83,uav_U1,0.9972990155220032,0.9862469434738159,0.011460837744171136,0.99527907371521,-3.5227743269134644,0,424.41328351888234,8753.520766659412
CA-MADDPG-V2 Seed 42 best,10,950044,84,uav_U1,0.9968297481536865,0.9567617774009705,0.005298102168762987,0.9982249140739441,-6.290630886706606,0,3555.5260230114527,124333.71848906385
CA-MADDPG-V2 Seed 42 best,10,950044,85,uav_U1,0.9973429441452026,0.9642165303230286,0.005266544342100982,0.9981562495231628,-3.6844770377839033,0,1741.04636653647,33772.84380187649
CA-MADDPG-V2 Seed 42 best,10,950044,86,uav_U1,0.9977107048034668,0.9799764156341553,0.006774684720153512,0.9975836277008057,1.0056164032367223,1,259.00894808435936,6322.717590030967
CA-MADDPG-V2 Seed 42 best,10,950044,87,uav_U1,0.9977116584777832,0.9791338443756104,0.005217729472869977,0.9982818961143494,-4.397189355466884,0,1337.4537261152127,23435.45653056035
CA-MADDPG-V2 Seed 42 best,10,950044,88,uav_U1,0.9965718388557434,0.9613713622093201,0.007682363256371712,0.9971509575843811,-4.34749756166664,0,2918.9017956643784,104129.3646304146
CA-MADDPG-V2 Seed 42 best,10,950044,89,uav_U1,0.9972163438796997,0.980076789855957,0.016598823873752923,0.9924291968345642,-5.574235275895825,0,5281.379151134207,246651.9341180163
CA-MADDPG-V2 Seed 42 best,10,950044,90,uav_U1,0.9959914684295654,0.9535840153694153,0.005261182306444083,0.9982235431671143,-7.342007965619607,0,6042.711932729651,148746.7274893715
CA-MADDPG-V2 Seed 42 best,10,950044,91,uav_U1,0.9977645874023438,0.9778621196746826,0.006861816080588032,0.9975513219833374,-3.627629615359586,0,1147.833581285637,30798.768118001386
CA-MADDPG-V2 Seed 42 best,10,950044,92,uav_U1,0.9975389242172241,0.979640543460846,0.006734144058015602,0.997582733631134,0.9070116774698964,1,975.9069311313376,10951.430876213137
CA-MADDPG-V2 Seed 42 best,10,950044,93,uav_U1,0.9965877532958984,0.9655885100364685,0.0050195772389859976,0.9982520937919617,-4.762301457136216,0,1418.4055418959479,25549.564665277525
CA-MADDPG-V2 Seed 42 best,10,950044,94,uav_U1,0.9973866939544678,0.9764469861984253,0.004374665144860663,0.9986129403114319,1.0973239150786183,1,322.469985431486,5663.60684428907
CA-MADDPG-V2 Seed 42 best,10,950044,95,uav_U1,0.9975669384002686,0.9816229343414307,0.007520710237821408,0.9972690343856812,-3.6520258389979388,0,374.37852687511025,6016.797659911578
CA-MADDPG-V2 Seed 42 best,10,950044,96,uav_U1,0.9980601668357849,0.9811789393424988,0.007051084573718587,0.9973903298377991,1.0892799376969964,1,373.26115465735535,9699.7032437486
CA-MADDPG-V2 Seed 42 best,10,950044,97,uav_U1,0.9980066418647766,0.9841283559799194,0.006865576826423276,0.9976752996444702,-3.7974268644822278,0,1017.1107307121583,26246.51962438649
CA-MADDPG-V2 Seed 42 best,10,950044,98,uav_U1,0.9972409009933472,0.9854459762573242,0.011494733801815454,0.9949705004692078,1.0845685480545622,1,783.3305696246022,12293.12203437973
CA-MADDPG-V2 Seed 42 best,10,950044,99,uav_U1,0.9971535205841064,0.9672983288764954,0.005431321473453117,0.998227059841156,-5.933056432274757,0,1246.1661978367147,24588.25318948475
CA-MADDPG-V2 Seed 42 best,10,950045,0,uav_U1,0.9974504709243774,0.9812781810760498,0.010130743078576915,0.9961841702461243,0.9675530626098745,1,438.1284527781187,13154.46573207948
CA-MADDPG-V2 Seed 42 best,10,950045,1,uav_U1,0.996337890625,0.9549738168716431,0.0049630625075840346,0.9983043670654297,-5.37418258844158,0,1618.1132625660541,35092.46075853686
CA-MADDPG-V2 Seed 42 best,10,950045,2,uav_U1,0.9971803426742554,0.9643416404724121,0.004308073491352947,0.9985688924789429,0.7512081479587149,1,1435.257779981777,19834.647316567854
CA-MADDPG-V2 Seed 42 best,10,950045,3,uav_U1,0.9975403547286987,0.9834485054016113,0.006745215163092213,0.9975216388702393,0.5555833746374894,1,666.6931953747477,8899.908243557671
CA-MADDPG-V2 Seed 42 best,10,950045,4,uav_U1,0.9979698061943054,0.9834351539611816,0.006257049483115445,0.997778594493866,0.7983185636384778,1,531.8048785391111,9496.864398579752
CA-MADDPG-V2 Seed 42 best,10,950045,5,uav_U1,0.9969369769096375,0.9823088645935059,0.008651701360195824,0.9965013861656189,1.4982222935664198,1,17.73129793282848,462.17809775843097
CA-MADDPG-V2 Seed 42 best,10,950045,6,uav_U1,0.9972933530807495,0.9652115106582642,0.004180007921168376,0.998636782169342,-3.7221313423991855,0,2412.3060774563933,44898.98534744815
CA-MADDPG-V2 Seed 42 best,10,950045,7,uav_U1,0.9974627494812012,0.969586968421936,0.005004908388780917,0.9982886910438538,-5.077233037847353,0,2293.655654222874,35359.369767420154
CA-MADDPG-V2 Seed 42 best,10,950045,8,uav_U1,0.9976873397827148,0.9821349382400513,0.005387693100656329,0.9981741309165955,1.2247057494050697,1,501.6940181073849,8727.693828589436
CA-MADDPG-V2 Seed 42 best,10,950045,9,uav_U1,0.997899055480957,0.9845398664474487,0.005400577032451973,0.9982044696807861,1.1292719518714003,1,403.2518620071771,4816.716542788991
CA-MADDPG-V2 Seed 42 best,10,950045,10,uav_U1,0.99626624584198,0.9695273637771606,0.005640632582025048,0.997974693775177,-4.548433213027284,0,2093.405088807733,28405.554781382554
CA-MADDPG-V2 Seed 42 best,10,950045,11,uav_U1,0.9968389272689819,0.9837925434112549,0.010039856634862721,0.9959814548492432,-4.411906429063145,0,560.1616915063693,9283.386745860967
CA-MADDPG-V2 Seed 42 best,10,950045,12,uav_U1,0.9973361492156982,0.9812831282615662,0.007114917753727017,0.9974549412727356,0.8643513773348535,1,514.1656349969392,13378.580534136521
CA-MADDPG-V2 Seed 42 best,10,950045,13,uav_U1,0.9977269768714905,0.9756935238838196,0.004947382891209641,0.998385488986969,-4.811774162670849,0,1387.0094703315797,33280.90345548676
CA-MADDPG-V2 Seed 42 best,10,950045,14,uav_U1,0.9972777962684631,0.9800019264221191,0.007234741474278893,0.9974048733711243,1.4047761345142904,1,112.63638882488723,2112.0057812607038
CA-MADDPG-V2 Seed 42 best,10,950045,15,uav_U1,0.9963659048080444,0.9859795570373535,0.012233736941639565,0.994925320148468,0.6652343654227801,1,969.8907884085512,10117.273133828929
CA-MADDPG-V2 Seed 42 best,10,950045,16,uav_U1,0.9969816207885742,0.9584301114082336,0.006781386759139316,0.9975197911262512,-7.500091409673347,0,3672.0775218742206,148391.81869662472
CA-MADDPG-V2 Seed 42 best,10,950045,17,uav_U1,0.995313823223114,0.9582295417785645,0.004929004662637704,0.9982638955116272,-7.5000921914971395,0,4223.290218567123,30590.147040042713
CA-MADDPG-V2 Seed 42 best,10,950045,18,uav_U1,0.9966611862182617,0.9661859273910522,0.005804714027978537,0.9979149699211121,-7.500091348833835,0,6172.506883056867,244031.18625866293
CA-MADDPG-V2 Seed 42 best,10,950045,19,uav_U1,0.9975254535675049,0.9852645397186279,0.008996010624843497,0.9964509606361389,-6.704276806311931,0,1471.4646740063522,19883.223831448886
CA-MADDPG-V2 Seed 42 best,10,950045,20,uav_U1,0.9974809288978577,0.9636735916137695,0.004546962150010269,0.9984493255615234,-3.5857641239241844,0,2087.7481462716346,49320.4358362554
CA-MADDPG-V2 Seed 42 best,10,950045,21,uav_U1,0.9978189468383789,0.9846962094306946,0.008547277363985863,0.9966853260993958,1.1288549649439936,1,456.7666884295472,13729.190580965806
CA-MADDPG-V2 Seed 42 best,10,950045,22,uav_U1,0.9974561333656311,0.9805660843849182,0.005510340009628296,0.9981188774108887,1.3158844970723858,1,266.4661248874625,4304.233155993722
CA-MADDPG-V2 Seed 42 best,10,950045,23,uav_U1,0.9967372417449951,0.9742705821990967,0.006173134858713159,0.9977373480796814,-4.405867063635219,0,1179.6749572612412,20113.876372799088
CA-MADDPG-V2 Seed 42 best,10,950045,24,uav_U1,0.9966609477996826,0.9862343072891235,0.008936990617069894,0.9967741370201111,-7.500091466132941,0,4946.792688225246,122292.39452916899
CA-MADDPG-V2 Seed 42 best,10,950045,25,uav_U1,0.9980610609054565,0.9790681004524231,0.007321317095331005,0.9973302483558655,1.3053368482957877,1,369.2965082689708,9442.135479330058
CA-MADDPG-V2 Seed 42 best,10,950045,26,uav_U1,0.9972872734069824,0.9830899238586426,0.005890482330393613,0.9979819059371948,1.3304802959073307,1,178.5771270068596,3523.7952398118755
CA-MADDPG-V2 Seed 42 best,10,950045,27,uav_U1,0.9969432353973389,0.965718150138855,0.004606292789403732,0.9984554052352905,-7.500091702147442,0,5843.030196165957,102995.83458519929
CA-MADDPG-V2 Seed 42 best,10,950045,28,uav_U1,0.9975732564926147,0.9784291982650757,0.005857646384045722,0.9979423880577087,-4.463172369468822,0,793.0844655048302,9672.87814792776
CA-MADDPG-V2 Seed 42 best,10,950045,29,uav_U1,0.9978779554367065,0.9861842393875122,0.008809295135338673,0.9966048002243042,-4.110015247994976,0,782.4228250402874,19558.512922976533
CA-MADDPG-V2 Seed 42 best,10,950045,30,uav_U1,0.9977729320526123,0.9879562854766846,0.00968317468629376,0.9962531328201294,-5.774475693074726,0,1240.9915346013556,29979.77462945018
CA-MADDPG-V2 Seed 42 best,10,950045,31,uav_U1,0.9964706301689148,0.9695347547531128,0.006633749374562224,0.9976691007614136,-7.5000913209039055,0,7750.177046982996,299681.3022650827
CA-MADDPG-V2 Seed 42 best,10,950045,32,uav_U1,0.9975689649581909,0.9628164768218994,0.0045892391943670105,0.9985145926475525,-3.9922564816607666,0,2503.8523887722113,54930.51272151138
CA-MADDPG-V2 Seed 42 best,10,950045,33,uav_U1,0.9966728091239929,0.9843054413795471,0.01027397175917421,0.995871365070343,-4.363808451725968,0,1207.688250379334,13332.868421465766
CA-MADDPG-V2 Seed 42 best,10,950045,34,uav_U1,0.9976544380187988,0.9876646995544434,0.0075710908036676254,0.9973700046539307,-3.556783109815595,0,812.5954833136914,11118.410846211274
CA-MADDPG-V2 Seed 42 best,10,950045,35,uav_U1,0.9969943165779114,0.9653745889663696,0.004656691960789681,0.9984410405158997,-3.933454579303741,0,1962.2736989824953,36571.59265660207
CA-MADDPG-V2 Seed 42 best,10,950045,36,uav_U1,0.9967782497406006,0.9859919548034668,0.007993659822044046,0.9971256852149963,0.9244610459672129,1,1091.6222282272086,8161.750349868876
CA-MADDPG-V2 Seed 42 best,10,950045,37,uav_U1,0.9975904822349548,0.9866611957550049,0.008237489464904782,0.9969107508659363,1.2039870106997892,1,572.9026067630643,5291.627643668986
CA-MADDPG-V2 Seed 42 best,10,950045,38,uav_U1,0.996209442615509,0.9800546169281006,0.012555948487642068,0.9947798848152161,1.2241090882816124,1,354.6781945153955,9918.447114836788
CA-MADDPG-V2 Seed 42 best,10,950045,39,uav_U1,0.9964411854743958,0.9563552141189575,0.005475624499299292,0.9980640411376953,-7.500091390959069,0,3917.4418237208056,117606.02677327278
CA-MADDPG-V2 Seed 42 best,10,950045,40,uav_U1,0.9978175163269043,0.9864206314086914,0.010719007371244383,0.9958142638206482,1.0024215593232737,1,293.019653816232,6710.740532214057
CA-MADDPG-V2 Seed 42 best,10,950045,41,uav_U1,0.997164249420166,0.9538432955741882,0.005338656987289823,0.9982182383537292,-6.179594882964784,0,2538.8573131345033,74565.9193690705
CA-MADDPG-V2 Seed 42 best,10,950045,42,uav_U1,0.9977825880050659,0.9821621179580688,0.006583980769185863,0.9976950883865356,1.3790282125700348,1,201.99045733594062,4133.894278426894
CA-MADDPG-V2 Seed 42 best,10,950045,43,uav_U1,0.9975299835205078,0.9815815687179565,0.005994926550016327,0.9979522228240967,1.27573012397571,1,224.85064061435207,4565.526057010926
CA-MADDPG-V2 Seed 42 best,10,950045,44,uav_U1,0.9973742961883545,0.984788179397583,0.009314385384978809,0.9964996576309204,0.9609000189575856,1,902.3001083904712,28476.310894407314
CA-MADDPG-V2 Seed 42 best,10,950045,45,uav_U1,0.9975937008857727,0.9825695753097534,0.008339320010663509,0.9969365000724792,1.0370072912351995,1,23.14940652912255,780.3054373450963
CA-MADDPG-V2 Seed 42 best,10,950045,46,uav_U1,0.9972242712974548,0.9548301100730896,0.004312981713627704,0.9985958933830261,-4.812535626283778,0,3757.7215577679613,98278.75930476983
CA-MADDPG-V2 Seed 42 best,10,950045,47,uav_U1,0.9980776309967041,0.9848557114601135,0.010947106434730593,0.9959247708320618,-3.762645901051994,0,878.7378054614776,39473.664901804346
CA-MADDPG-V2 Seed 42 best,10,950045,48,uav_U1,0.9975172877311707,0.9842319488525391,0.008039943933403343,0.9969229102134705,0.8468425015016925,1,953.4759441277623,17144.87399826393
CA-MADDPG-V2 Seed 42 best,10,950045,49,uav_U1,0.9971269369125366,0.976976752281189,0.006984749353084559,0.9974466562271118,-3.568672433739896,0,799.2974046029786,4542.8381280111025
CA-MADDPG-V2 Seed 42 best,10,950045,50,uav_U1,0.9962543249130249,0.946281909942627,0.005099192365837342,0.9982452392578125,-7.5000913011453365,0,7671.902904042065,278778.96823996445
CA-MADDPG-V2 Seed 42 best,10,950045,51,uav_U1,0.9970821142196655,0.9823854565620422,0.007557458605600181,0.9972782135009766,0.8879223216901437,1,672.5723749794881,9882.187061044331
CA-MADDPG-V2 Seed 42 best,10,950045,52,uav_U1,0.9978371858596802,0.9825454950332642,0.008722361155412606,0.996566653251648,0.9776956568518487,1,659.0322255292949,14158.797945444241
CA-MADDPG-V2 Seed 42 best,10,950045,53,uav_U1,0.9975320100784302,0.9782599210739136,0.007716471255381665,0.9971184730529785,-4.090220731520571,0,1736.421037054237,57707.139568739025
CA-MADDPG-V2 Seed 42 best,10,950045,54,uav_U1,0.9959608912467957,0.964418888092041,0.006878036066551141,0.997564435005188,-7.500091221202896,0,3995.8956851602425,161771.74841285037
CA-MADDPG-V2 Seed 42 best,10,950045,55,uav_U1,0.9975100159645081,0.987307071685791,0.010963617637837323,0.9955635070800781,-5.64659857197098,0,849.5565670515564,5540.521152476992
CA-MADDPG-V2 Seed 42 best,10,950045,56,uav_U1,0.9979574680328369,0.986125111579895,0.008409028496544466,0.9968045949935913,0.9734850734139975,1,612.7559505605402,6432.6741263793165
CA-MADDPG-V2 Seed 42 best,10,950045,57,uav_U1,0.9964340329170227,0.9641047120094299,0.004463969713229445,0.9986242055892944,-4.497967969087371,0,2715.1140426944125,55303.97325206788
CA-MADDPG-V2 Seed 42 best,10,950045,58,uav_U1,0.9899574518203735,0.8622637391090393,0.006338140110161129,0.9976804852485657,0.562346927641941,1,9373.823813248235,272960.8216175973
CA-MADDPG-V2 Seed 42 best,10,950045,59,uav_U1,0.9973485469818115,0.9837262630462646,0.008538602328852033,0.9968103766441345,0.6844501341679383,1,1081.2974618862984,22581.740546011777
CA-MADDPG-V2 Seed 42 best,10,950045,60,uav_U1,0.9973548054695129,0.9783579707145691,0.006580213956326793,0.9976640343666077,0.9686779961246021,1,584.3531775350702,9171.594408641844
CA-MADDPG-V2 Seed 42 best,10,950045,61,uav_U1,0.9968533515930176,0.9823217988014221,0.008134206878110508,0.9970735907554626,1.3606632273271668,1,136.8776637994805,1654.608450886968
CA-MADDPG-V2 Seed 42 best,10,950045,62,uav_U1,0.9970754384994507,0.9771908521652222,0.0060440747010894755,0.9979960322380066,1.4834743248600386,1,165.21099266792777,4400.170996612972
CA-MADDPG-V2 Seed 42 best,10,950045,63,uav_U1,0.9980483055114746,0.9843891859054565,0.006634610083008922,0.9977311491966248,0.6023129254566821,1,1311.3861015468308,13986.699325148551
CA-MADDPG-V2 Seed 42 best,10,950045,64,uav_U1,0.9979383945465088,0.9860517978668213,0.012839720179623273,0.9945817589759827,-3.8459748813517303,0,2578.7124057585957,100165.87983163663
CA-MADDPG-V2 Seed 42 best,10,950045,65,uav_U1,0.9978162050247192,0.9823204278945923,0.007233052414845899,0.9974018931388855,1.0181050165318442,1,857.6083354550004,7854.552598133434
CA-MADDPG-V2 Seed 42 best,10,950045,66,uav_U1,0.9973468780517578,0.9799755215644836,0.00951726585276406,0.9962881803512573,-3.5614386098348048,0,518.9986793424996,13799.212285343625
CA-MADDPG-V2 Seed 42 best,10,950045,67,uav_U1,0.9982370138168335,0.9830581545829773,0.007353331566652937,0.9973797798156738,1.3238849498386462,1,277.9407046471942,6815.0812341367555
CA-MADDPG-V2 Seed 42 best,10,950045,68,uav_U1,0.9977966547012329,0.9869558811187744,0.010346321422760497,0.9957834482192993,1.1387978636803182,1,454.63770114018445,7264.089038944949
CA-MADDPG-V2 Seed 42 best,10,950045,69,uav_U1,0.9978280067443848,0.9857565760612488,0.010295465202246367,0.9960522055625916,0.9527332043455219,1,411.47562795443343,9339.013747776535
CA-MADDPG-V2 Seed 42 best,10,950045,70,uav_U1,0.9963029026985168,0.9396810531616211,0.006614435206448154,0.9976211786270142,-5.334825969689723,0,3733.345511185245,129856.70375127612
CA-MADDPG-V2 Seed 42 best,10,950045,71,uav_U1,0.9982482194900513,0.9761066436767578,0.006950387348010448,0.9974805116653442,0.8662311453175406,1,522.7833380914288,8387.47698368202
CA-MADDPG-V2 Seed 42 best,10,950045,72,uav_U1,0.9979443550109863,0.9847495555877686,0.008143009725212924,0.9970962405204773,-3.776159358450462,0,908.5600956650571,19923.873229195815
CA-MADDPG-V2 Seed 42 best,10,950045,73,uav_U1,0.997612476348877,0.9630696773529053,0.004667758212247231,0.9984584450721741,-7.500092145621252,0,2827.4395567554616,32165.444592088206
CA-MADDPG-V2 Seed 42 best,10,950045,74,uav_U1,0.9967751502990723,0.9635500907897949,0.0061378033432317475,0.9977645874023438,-3.9837304586873836,0,2821.880915652472,47033.98871136432
CA-MADDPG-V2 Seed 42 best,10,950045,75,uav_U1,0.9980353116989136,0.9848178625106812,0.011123325164080945,0.9955361485481262,0.6641467430536436,1,432.0887475088181,14245.765842118793
CA-MADDPG-V2 Seed 42 best,10,950045,76,uav_U1,0.997878909111023,0.9860514402389526,0.011828280166196846,0.9950532913208008,1.1313894613667619,1,488.28732192510626,10489.733832001035
CA-MADDPG-V2 Seed 42 best,10,950045,77,uav_U1,0.9976533651351929,0.9814163446426392,0.009834678787388916,0.9961552023887634,1.41851092252899,1,64.71088149257916,1480.7264505071435
CA-MADDPG-V2 Seed 42 best,10,950045,78,uav_U1,0.9972146153450012,0.9595202207565308,0.004759548642511412,0.9984421730041504,-4.629269461269658,0,3232.0917447113393,57333.02380245768
CA-MADDPG-V2 Seed 42 best,10,950045,79,uav_U1,0.9976575374603271,0.9841305017471313,0.009933250127948632,0.9960997104644775,1.037127810521757,1,526.6441721695172,12017.277388489523
CA-MADDPG-V2 Seed 42 best,10,950045,80,uav_U1,0.9976385831832886,0.9822396039962769,0.00767922862739525,0.9973323345184326,1.239841782636923,1,88.68270783574503,2647.487623011944
CA-MADDPG-V2 Seed 42 best,10,950045,81,uav_U1,0.9982489347457886,0.9835344552993774,0.008215601260815717,0.9970412850379944,0.5139423825626932,1,1182.1732001400362,46153.44189958032
CA-MADDPG-V2 Seed 42 best,10,950045,82,uav_U1,0.9975040555000305,0.9826653003692627,0.009725926171913651,0.9962982535362244,-4.072406887530522,0,1289.298160915668,16988.091229152513
CA-MADDPG-V2 Seed 42 best,10,950045,83,uav_U1,0.9980421662330627,0.96990966796875,0.0057380645355103515,0.9980193972587585,-4.629889461665828,0,1880.6112607744349,34827.60039452582
CA-MADDPG-V2 Seed 42 best,10,950045,84,uav_U1,0.9963522553443909,0.9593027830123901,0.0057158661042696806,0.9980568885803223,-3.65609364247475,0,1788.3350589235679,30689.215951646842
CA-MADDPG-V2 Seed 42 best,10,950045,85,uav_U1,0.9972390532493591,0.9829434156417847,0.008548979366403017,0.9970093369483948,-7.500091698449772,0,2760.530849116294,56125.8686959011
CA-MADDPG-V2 Seed 42 best,10,950045,86,uav_U1,0.9979497194290161,0.9805413484573364,0.010147007556048079,0.9960105419158936,0.7027207667303581,1,1003.6592401757265,40519.53150330817
CA-MADDPG-V2 Seed 42 best,10,950045,87,uav_U1,0.997337281703949,0.986276388168335,0.019204901823910773,0.9911850094795227,-4.0466831560746375,0,2933.8844593264084,127409.55766379146
