test_seed,step,v2_selected_agent,v21_selected_agent,same_selected_agent,v2_selected_cpu,v21_selected_cpu,v2_selected_bandwidth,v21_selected_bandwidth,v2_selection_probability,v21_selection_probability,v2_environment_success,v2_environment_reward,v2_environment_latency_ms,v2_environment_energy_mJ
950004,97,uav_U1,uav_U2,False,0.9975143671035767,0.9790344834327698,0.9767846465110779,0.8663337826728821,0.9970551133155823,0.9611303210258484,1,0.5182602427643732,1389.0320428246605,36893.23032076184
950004,98,uav_U1,uav_U2,False,0.9970834255218506,0.973353385925293,0.9826110601425171,0.8635374307632446,0.9976040720939636,0.9494358897209167,0,-4.644662465113547,3864.5158899490516,36470.27414488832
950004,99,uav_U1,uav_U2,False,0.9979788064956665,0.9814995527267456,0.9828546643257141,0.8693298697471619,0.9979540109634399,0.948571503162384,0,-4.007606271238604,979.8843821862108,21910.708181180402
950005,0,uav_U1,uav_U2,False,0.998113214969635,0.9846574664115906,0.9874704480171204,0.8703356981277466,0.9962145686149597,0.9629037976264954,1,0.9283698025155225,890.4570409828892,30128.12263712897
950005,1,uav_U1,uav_U2,False,0.9974740147590637,0.9859846830368042,0.9882566928863525,0.8946987986564636,0.9920545816421509,0.963513970375061,1,1.036179000385826,829.6119222110481,25498.38064962334
950005,2,uav_U1,uav_U2,False,0.9976270794868469,0.9848562479019165,0.9868575930595398,0.8720355033874512,0.9963849782943726,0.963528037071228,0,-7.500275702985277,1743.0956791370957,29649.737046519433
950005,3,uav_U1,uav_U2,False,0.9972904920578003,0.9841799139976501,0.9862571954727173,0.886721134185791,0.9946520924568176,0.9600716829299927,1,1.2087166333467023,392.23530435792867,10507.31119835231
950005,4,uav_U1,uav_U2,False,0.9980391263961792,0.9854003190994263,0.9869118928909302,0.8740698099136353,0.99737548828125,0.9571263790130615,1,1.3816562336407505,224.67881112049795,5680.652135878832
950005,5,uav_U1,uav_U2,False,0.9974677562713623,0.985364556312561,0.9865130186080933,0.8780425786972046,0.996759831905365,0.9669227004051208,0,-4.329710917497666,872.7284074406717,23624.747719020383
950005,6,uav_U1,uav_U2,False,0.9971880316734314,0.9830196499824524,0.9879144430160522,0.8881558775901794,0.9955264925956726,0.9557633399963379,1,1.0660556898922677,798.7220822872678,9543.287345927214
950005,7,uav_U1,uav_U2,False,0.997189998626709,0.9820031523704529,0.9854986071586609,0.888500452041626,0.9961177110671997,0.9573659300804138,0,-4.688861466412696,2053.0661461700993,50783.67206751587
950005,8,uav_U1,uav_U2,False,0.9971809983253479,0.9848097562789917,0.9803097248077393,0.8501536250114441,0.998166561126709,0.9679015874862671,0,-7.500091577578112,3050.7686629254063,79683.32646005404
950005,9,uav_U1,uav_U2,False,0.9977784156799316,0.9843974113464355,0.9866458177566528,0.8891786336898804,0.9945759773254395,0.9537187218666077,1,0.7573339378428836,496.0396483178312,11595.455524471086
950005,10,uav_U1,uav_U2,False,0.9977376461029053,0.9899438619613647,0.9882127046585083,0.8871864080429077,0.995317816734314,0.9587891101837158,0,-3.5398334757361027,1547.1360206102195,67027.55910426294
950005,11,uav_U1,uav_U2,False,0.9974668025970459,0.9847612977027893,0.988669216632843,0.8901712894439697,0.9929272532463074,0.9487494230270386,0,-3.7079670838793106,634.1340707188244,3961.916233959749
950005,12,uav_U1,uav_U2,False,0.9968913793563843,0.9614186882972717,0.9857333898544312,0.8741438984870911,0.9982360005378723,0.9309379458427429,1,1.4788590849211145,211.36306008121116,2184.5849944177994
950005,13,uav_U1,uav_U2,False,0.9975074529647827,0.984694242477417,0.9888008236885071,0.904143214225769,0.995728075504303,0.9555225372314453,1,0.9592878265294447,917.4326492763004,14865.748978181964
950005,14,uav_U1,uav_U2,False,0.9974850416183472,0.9870135188102722,0.9871493577957153,0.8862638473510742,0.9937303066253662,0.9566770195960999,0,-3.83523811905974,567.4371794630586,12042.193304059741
950005,15,uav_U1,uav_U2,False,0.9977757930755615,0.984195351600647,0.9820407629013062,0.8716704249382019,0.9976765513420105,0.9697222113609314,1,0.9332716289773013,927.5839584393758,18180.65296640274
950005,16,uav_U1,uav_U2,False,0.9964851140975952,0.9799052476882935,0.9733684062957764,0.8746381998062134,0.9965963959693909,0.9636719226837158,0,-7.500091328108692,9629.239331134906,373565.84557067684
950005,17,uav_U1,uav_U2,False,0.997421383857727,0.981589138507843,0.9870799779891968,0.8955011963844299,0.9955486059188843,0.9599509239196777,0,-4.263063933732871,597.6474261902972,6803.28965594838
950005,18,uav_U1,uav_U2,False,0.9973337054252625,0.9841320514678955,0.9890914559364319,0.8989282250404358,0.9963252544403076,0.9536349773406982,0,-4.064546490206545,1722.463051939819,8274.46159830988
950005,19,uav_U1,uav_U2,False,0.9971119165420532,0.9863898158073425,0.9888383150100708,0.9054650664329529,0.9937953948974609,0.9617470502853394,1,0.9056279931906768,799.9015466585797,24612.615163411996
950005,20,uav_U1,uav_U2,False,0.9979782104492188,0.9870070219039917,0.9879153966903687,0.8965612649917603,0.9962738156318665,0.9605921506881714,1,1.346289716437914,113.06329472591129,3594.371121531075
950005,21,uav_U1,uav_U2,False,0.997512936592102,0.9836867451667786,0.9799187183380127,0.851508378982544,0.9977825284004211,0.9639072418212891,0,-7.500091525928006,3380.2291193514466,129546.37611312726
950005,22,uav_U1,uav_U2,False,0.9976257085800171,0.9862976670265198,0.9891324043273926,0.888502836227417,0.9955803751945496,0.9563443660736084,1,1.4426827757116043,97.79809511751628,1614.7732988670998
950005,23,uav_U1,uav_U2,False,0.9978134036064148,0.9876114130020142,0.9893757104873657,0.8852842450141907,0.9966779947280884,0.9688021540641785,1,0.8418067508113414,1239.2054750655448,48118.58706705049
950005,24,uav_U1,uav_U2,False,0.99754798412323,0.9837782382965088,0.9843882322311401,0.8689558506011963,0.9971259236335754,0.9541919827461243,1,0.7637225998877886,1465.745709983412,32695.629686124645
950005,25,uav_U1,uav_U2,False,0.9976428747177124,0.9876600503921509,0.9882078170776367,0.8914813995361328,0.9955480098724365,0.9620143175125122,1,0.8267465785469634,1296.5097286613757,46445.199241559174
950005,26,uav_U1,uav_U2,False,0.9961534738540649,0.9803669452667236,0.9825671911239624,0.8585924506187439,0.9976181983947754,0.9633206129074097,0,-6.514013132530531,5555.2677936630635,159002.65259335077
950005,27,uav_U1,uav_U2,False,0.9981118440628052,0.9832204580307007,0.9871636629104614,0.8831570148468018,0.9963805079460144,0.9509989023208618,0,-7.500275281435427,1577.762580782087,39533.62879784723
950005,28,uav_U1,uav_U2,False,0.9978727102279663,0.9850215911865234,0.9882231950759888,0.8996740579605103,0.993600606918335,0.9577597975730896,1,1.25175263091622,444.44685644865524,13066.589745498586
950005,29,uav_U1,uav_U2,False,0.9976285696029663,0.9830577373504639,0.9849683046340942,0.8784086108207703,0.9965329170227051,0.9632841348648071,0,-3.6633382696694285,1523.8531760587114,53951.28713337925
950005,30,uav_U1,uav_U2,False,0.9974311590194702,0.9828633069992065,0.9740427732467651,0.861600399017334,0.9981201887130737,0.9608152508735657,0,-7.500274724115356,4578.402339008908,146500.07524645707
950005,31,uav_U1,uav_U2,False,0.9979937076568604,0.9839543104171753,0.9833474159240723,0.8628514409065247,0.9981334805488586,0.9497066140174866,1,0.6256619755491024,1589.3798060658098,45923.55924903351
950005,32,uav_U1,uav_U2,False,0.9974483251571655,0.9861032962799072,0.9869802594184875,0.8651173114776611,0.9966368079185486,0.9601600170135498,1,1.2593237473472507,422.947575612007,9034.396971292459
950005,33,uav_U1,uav_U2,False,0.9978920221328735,0.984666645526886,0.9812765121459961,0.8666622638702393,0.9975789785385132,0.9538217782974243,0,-4.635338103749888,1671.8978227614716,33925.95154478065
950005,34,uav_U1,uav_U2,False,0.9976138472557068,0.9847729206085205,0.9872870445251465,0.8853737711906433,0.995827317237854,0.9527739882469177,1,0.9629782769140685,821.5029230420797,18176.26269402347
950005,35,uav_U1,uav_U2,False,0.9974665641784668,0.9812910556793213,0.9826115369796753,0.8687057495117188,0.9982080459594727,0.9676069021224976,0,-7.500091779487942,1454.8374279554348,28866.350160440623
950005,36,uav_U1,uav_U2,False,0.9977490901947021,0.9858406186103821,0.9885310530662537,0.8745408654212952,0.9976556301116943,0.9577256441116333,1,0.5500989622672852,1017.2448044786821,6979.157914669716
950005,37,uav_U1,uav_U2,False,0.9969066977500916,0.9826492071151733,0.979422926902771,0.8882139921188354,0.9964261054992676,0.9603155851364136,0,-7.337890874825016,7038.9982625955345,287819.94663908106
950005,38,uav_U1,uav_U2,False,0.9979376792907715,0.9798986911773682,0.9852821230888367,0.8928894400596619,0.997174084186554,0.9613365530967712,1,1.4249377093804751,128.19921279782685,2251.6405420313877
950005,39,uav_U1,uav_U2,False,0.9976961016654968,0.9823424220085144,0.9866033792495728,0.8833368420600891,0.9961799383163452,0.9586089849472046,1,0.575311308566308,917.2000043610279,15948.296299777356
950005,40,uav_U1,uav_U2,False,0.9980560541152954,0.9855165481567383,0.9879348874092102,0.8811477422714233,0.9974954724311829,0.956420361995697,1,1.0550512160657533,511.5854783348126,10386.001957370925
950005,41,uav_U1,uav_U2,False,0.9971780776977539,0.9852584600448608,0.9894353151321411,0.9021859169006348,0.9954135417938232,0.953242838382721,0,-3.7458216399836903,453.44568941668444,8313.7995038621
950005,42,uav_U1,uav_U2,False,0.9977357983589172,0.9834152460098267,0.9883036613464355,0.8956632614135742,0.9954230189323425,0.9611655473709106,1,1.083673359538071,618.9410486792023,11202.623662518768
950005,43,uav_U1,uav_U2,False,0.9973947405815125,0.9789829254150391,0.979231595993042,0.8613321185112,0.9981486201286316,0.9639929533004761,0,-6.73199693384155,3673.293703723931,71589.4882508743
950005,44,uav_U1,uav_U2,False,0.9970866441726685,0.9865630269050598,0.9869083166122437,0.8907702565193176,0.9947254061698914,0.9517905712127686,0,-7.5002742507913895,5363.708326242242,219629.42036774376
950005,45,uav_U1,uav_U2,False,0.9974501132965088,0.9831947088241577,0.9886985421180725,0.8900100588798523,0.9950281977653503,0.9535515904426575,0,-3.7698195467721334,2020.136186217114,19189.495945306244
950005,46,uav_U1,uav_U2,False,0.9973889589309692,0.9824581742286682,0.9781835079193115,0.8623944520950317,0.9979244470596313,0.9597711563110352,0,-5.690847305838501,2383.494445569979,53155.97836020436
950005,47,uav_U1,uav_U2,False,0.9979645013809204,0.9779658317565918,0.9770907759666443,0.8694310784339905,0.998085618019104,0.9485583305358887,0,-3.7025975704949903,2252.2929534361224,34719.81823565324
950005,48,uav_U1,uav_U2,False,0.9973758459091187,0.982239842414856,0.9879144430160522,0.8998607993125916,0.9954261779785156,0.9638373851776123,1,0.7052246696797109,1193.6151152370815,44784.44297104744
950005,49,uav_U1,uav_U2,False,0.9965048432350159,0.978500247001648,0.9745534658432007,0.8594486117362976,0.9981986880302429,0.9633482694625854,0,-7.029733405718975,3922.669486225668,42904.831577401885
950005,50,uav_U1,uav_U2,False,0.997774064540863,0.983718991279602,0.986939549446106,0.8876472115516663,0.99432373046875,0.9522310495376587,1,1.0649685385891563,374.4830956282594,8676.096645498497
950005,51,uav_U1,uav_U2,False,0.9968641996383667,0.9825732707977295,0.9826468229293823,0.8633401393890381,0.9975910186767578,0.9709776639938354,0,-7.078993859310379,1359.9339722495442,28952.019295988168
950005,52,uav_U1,uav_U2,False,0.9979926347732544,0.9857826232910156,0.9885368347167969,0.8829571008682251,0.9974109530448914,0.9541191458702087,1,1.1146785273738258,263.49709766346945,5473.301755706122
950005,53,uav_U1,uav_U2,False,0.9965924024581909,0.9649901390075684,0.9636704921722412,0.8329753279685974,0.9988922476768494,0.9491331577301025,0,-7.500275379638748,8589.266826892765,122738.70753995248
950005,54,uav_U1,uav_U2,False,0.9976736307144165,0.9797909259796143,0.9801949858665466,0.8720294237136841,0.9975905418395996,0.9605470895767212,0,-4.926211513070785,1530.881599670072,37624.98470282544
950005,55,uav_U1,uav_U2,False,0.9975075721740723,0.9845806360244751,0.9872990846633911,0.8912383317947388,0.9949756860733032,0.9442101716995239,0,-6.072723351027909,2079.271585343893,40148.10716903687
950005,56,uav_U1,uav_U2,False,0.9982404708862305,0.9849110841751099,0.9863355755805969,0.8816500902175903,0.9974017143249512,0.9535640478134155,1,1.0768955638322684,518.6131182570767,7914.376083559794
950005,57,uav_U1,uav_U2,False,0.9977115392684937,0.9840511083602905,0.9894117116928101,0.8924782276153564,0.9964544773101807,0.9521225690841675,0,-4.3857850755331995,1380.326567602596,7253.051376374686
950005,58,uav_U1,uav_U2,False,0.9974678754806519,0.9842332005500793,0.9882395267486572,0.9018082022666931,0.9946854114532471,0.9538013339042664,1,1.0129921766457255,913.9413033602053,15032.519739659314
950005,59,uav_U1,uav_U2,False,0.9979289770126343,0.9846622943878174,0.986196756362915,0.888971745967865,0.9956703186035156,0.9605066776275635,1,1.1497499343525723,392.1774766196892,14959.501781251762
950005,60,uav_U1,uav_U2,False,0.9969493746757507,0.9788749814033508,0.9662885665893555,0.8740748167037964,0.9973364472389221,0.9635308980941772,0,-7.500091462602142,11032.102300490627,364165.0703040554
950005,61,uav_U1,uav_U2,False,0.9978946447372437,0.976824164390564,0.985336184501648,0.9034228324890137,0.9964017271995544,0.9402649998664856,0,-5.747145687679257,1269.5980676526665,25163.253626944483
950005,62,uav_U1,uav_U2,False,0.9978591203689575,0.9678662419319153,0.9780148267745972,0.8478236198425293,0.9984272718429565,0.9462301135063171,0,-7.500092116229219,4453.681917521408,58883.25293934113
950005,63,uav_U1,uav_U2,False,0.9980446100234985,0.9730454683303833,0.9763936400413513,0.8580819368362427,0.9977062940597534,0.9445980787277222,0,-3.571841699622175,1806.9703219921175,44279.05200607055
950005,64,uav_U1,uav_U2,False,0.9971718192100525,0.9817194938659668,0.9893498420715332,0.8829514980316162,0.9966654777526855,0.9530635476112366,1,1.138952444645667,486.20679446822373,4052.350988305465
950005,65,uav_U1,uav_U2,False,0.9977391958236694,0.9844937324523926,0.9884471893310547,0.8871131539344788,0.9966913461685181,0.9573894143104553,1,1.2415536665913636,228.90165847253064,2168.8288749276403
950005,66,uav_U1,uav_U2,False,0.9977551698684692,0.9855495691299438,0.9872256517410278,0.877733588218689,0.9965031743049622,0.9542444944381714,1,0.9491894020653675,820.5709318159235,16491.490836770176
950005,67,uav_U1,uav_U2,False,0.9977551102638245,0.9838536977767944,0.9818949103355408,0.8838603496551514,0.9965996146202087,0.9627467393875122,0,-3.6926517648780433,2013.0415658873137,68768.91191318957
950005,68,uav_U1,uav_U2,False,0.9982091188430786,0.9857390522956848,0.9867641925811768,0.8867645859718323,0.9960198998451233,0.9545137882232666,1,1.3938535446376903,117.61467325605528,3332.3951766330106
950005,69,uav_U1,uav_U2,False,0.9972736239433289,0.9670572280883789,0.9714009761810303,0.8508567810058594,0.9983657002449036,0.9587348103523254,0,-4.567983944980746,3312.763268286125,60571.3496390845
950005,70,uav_U1,uav_U2,False,0.9976943731307983,0.9820500612258911,0.9879692792892456,0.8887110948562622,0.9948333501815796,0.9452841877937317,0,-6.945545602011217,1324.7451053112713,14055.963842194004
950005,71,uav_U1,uav_U2,False,0.9975365400314331,0.9842206835746765,0.9868710041046143,0.883341908454895,0.9963979125022888,0.9606008529663086,0,-6.890351944325761,1966.836661648434,74300.34778533845
950005,72,uav_U1,uav_U2,False,0.997217059135437,0.9832558631896973,0.9889686107635498,0.8920947313308716,0.9956539273262024,0.9519887566566467,0,-4.699979267124246,1885.3037478526205,49423.8901687025
950005,73,uav_U1,uav_U2,False,0.998022198677063,0.9847783446311951,0.9875014424324036,0.8723041415214539,0.997218132019043,0.9642590284347534,1,1.071777811094294,706.8434618787682,19835.01306802621
950005,74,uav_U1,uav_U2,False,0.9979289770126343,0.9861061573028564,0.9860866069793701,0.8873691558837891,0.9962518811225891,0.9586766362190247,1,1.1502064431676486,483.98733179344845,12120.884681695543
950005,75,uav_U1,uav_U2,False,0.997792661190033,0.9778684973716736,0.9811051487922668,0.8662731647491455,0.9977917671203613,0.9487826824188232,1,0.5612720184674165,1257.7722613595881,18559.052511746897
950005,76,uav_U1,uav_U2,False,0.9977774620056152,0.9828677177429199,0.9902111291885376,0.8954217433929443,0.9967561960220337,0.9505777955055237,0,-4.593967885278913,956.9013024184845,13861.303641101988
950005,77,uav_U1,uav_U2,False,0.9978605508804321,0.9828024506568909,0.9888949990272522,0.8978875875473022,0.9964057803153992,0.943905770778656,0,-6.009045063641917,1277.258827763834,11231.35468629264
950005,78,uav_U1,uav_U2,False,0.9975826740264893,0.9730504751205444,0.9812530875205994,0.8499866127967834,0.9977738261222839,0.9576950669288635,0,-4.057328682870635,1100.9664585182716,20720.16162896497
950005,79,uav_U1,uav_U2,False,0.9977153539657593,0.9861643314361572,0.9876863360404968,0.8954461812973022,0.9948456287384033,0.9541329145431519,0,-4.215146171959906,833.5164597675464,19039.992908614462
950005,80,uav_U1,uav_U2,False,0.9977052211761475,0.9806361198425293,0.9879622459411621,0.8971635699272156,0.9967490434646606,0.9482959508895874,0,-4.194542205794286,1411.4770168471753,19958.129567999677
950005,81,uav_U1,uav_U2,False,0.9976317882537842,0.9852559566497803,0.9884308576583862,0.8878859877586365,0.9951101541519165,0.9555522799491882,0,-7.500091554843646,2805.6157587360326,99027.01495651544
950005,82,uav_U1,uav_U2,False,0.9977988004684448,0.9844242334365845,0.987323522567749,0.883682906627655,0.9965855479240417,0.9514047503471375,1,1.436284842869165,78.12958644293597,1946.5201021916741
950005,83,uav_U1,uav_U2,False,0.9979722499847412,0.9837684631347656,0.9855204820632935,0.8856693506240845,0.9955381751060486,0.9569690227508545,1,1.22308987205941,503.80951066319847,14229.68259600926
950005,84,uav_U1,uav_U2,False,0.9972525835037231,0.9742436408996582,0.9768772125244141,0.8593900203704834,0.9980384111404419,0.9588915705680847,0,-7.074813837652515,3929.6864155756616,106786.31930008242
950005,85,uav_U1,uav_U2,False,0.9976238012313843,0.985252320766449,0.9868813753128052,0.8883717656135559,0.9958527088165283,0.9571114778518677,1,0.824080746010017,636.6295680995577,15366.997708571791
950005,86,uav_U1,uav_U2,False,0.9975351691246033,0.9710773229598999,0.9741966724395752,0.8611791729927063,0.9971683621406555,0.9617682695388794,0,-4.303830338595816,3021.2624547471282,104250.3194243079
950005,87,uav_U1,uav_U2,False,0.9978516101837158,0.9705926775932312,0.9773229956626892,0.8565188050270081,0.9977704286575317,0.946688175201416,0,-5.278513651590894,2039.3616538811461,48101.98532281536
950005,88,uav_U1,uav_U2,False,0.997037947177887,0.9742213487625122,0.9821801781654358,0.8590301871299744,0.9978237152099609,0.9571187496185303,0,-7.500091624688799,2631.340083402367,55334.711276662114
950005,89,uav_U1,uav_U2,False,0.9977967739105225,0.9851138591766357,0.9883430004119873,0.9005919694900513,0.9955045580863953,0.9498113393783569,1,0.9363159168162649,1096.7504563907835,20039.11325210597
950005,90,uav_U1,uav_U2,False,0.9976515173912048,0.9802349209785461,0.988182544708252,0.900511622428894,0.9968848824501038,0.9504855275154114,1,1.184582905440175,556.8644100831041,10369.234234552756
950005,91,uav_U1,uav_U2,False,0.9981310367584229,0.9737432599067688,0.9816029071807861,0.8854612112045288,0.9969825148582458,0.9378921389579773,0,-4.322688283880473,1704.127800722239,50972.65172814523
950005,92,uav_U1,uav_U2,False,0.9976214170455933,0.9776936173439026,0.9799866080284119,0.8694572448730469,0.997416615486145,0.9502070546150208,0,-6.027494228967502,2790.175487118152,88355.98788676754
950005,93,uav_U1,uav_U2,False,0.9974173903465271,0.9833797812461853,0.9880589246749878,0.8968491554260254,0.9926226139068604,0.9478945732116699,1,0.9464132026427305,27.67910980410919,380.5974145399669
950005,94,uav_U1,uav_U2,False,0.9977705478668213,0.9769107103347778,0.9840285778045654,0.8593345284461975,0.9983737468719482,0.9507289528846741,1,0.844769281940849,1291.933574480534,18734.753233914733
950005,95,uav_U1,uav_U2,False,0.9976608753204346,0.9676558375358582,0.9771398305892944,0.8737832903862,0.998042643070221,0.9490868449211121,0,-5.196315562723711,3941.879288878542,98917.39664384595
950005,96,uav_U1,uav_U2,False,0.9978377819061279,0.9862585663795471,0.9868611097335815,0.8892941474914551,0.9954258799552917,0.9515448212623596,0,-3.6288552048176363,555.3515891668424,12000.10203206226
950005,97,uav_U1,uav_U2,False,0.997368335723877,0.984076738357544,0.9886425733566284,0.8753968477249146,0.9971391558647156,0.9611700773239136,1,1.3301957268748408,222.83255199115226,4195.272190645818
950005,98,uav_U1,uav_U2,False,0.9970026016235352,0.9753208756446838,0.9868306517601013,0.8983625173568726,0.9953740239143372,0.9390625357627869,1,1.004040153736222,816.6932288143361,5204.369803237937
950005,99,uav_U1,uav_U2,False,0.9971859455108643,0.9777730703353882,0.9730672240257263,0.8648905754089355,0.9973740577697754,0.955653727054596,0,-7.500091455451734,6886.949384242487,257827.21341390008
950006,0,uav_U1,uav_U2,False,0.9976681470870972,0.9898714423179626,0.9899064302444458,0.8944488763809204,0.9905186295509338,0.9498637914657593,0,-3.8761367355987897,1559.0592181523323,60613.197541081114
950006,1,uav_U1,uav_U2,False,0.9981249570846558,0.9866300225257874,0.9877147078514099,0.8809004426002502,0.996944010257721,0.9501985311508179,1,0.9801507247033285,721.9428250337718,10402.236388870135
950006,2,uav_U1,uav_U2,False,0.9973305463790894,0.9793308973312378,0.9807020425796509,0.856875479221344,0.997718334197998,0.96274733543396,1,0.6705024846372107,1609.8765163638623,29255.6040821865
950006,3,uav_U1,uav_U2,False,0.9977244138717651,0.9815048575401306,0.9795849919319153,0.8759630918502808,0.9979428648948669,0.9562658667564392,0,-4.754764203281007,2344.8588366977865,26047.320393196587
950006,4,uav_U1,uav_U2,False,0.997814416885376,0.984470546245575,0.9838873147964478,0.8736301064491272,0.9959455728530884,0.9571272730827332,0,-7.500275307465373,952.3142982118608,22434.141454838267
950006,5,uav_U1,uav_U2,False,0.9970622062683105,0.9852256178855896,0.9875482320785522,0.883906364440918,0.9956191778182983,0.9586446285247803,1,1.0872958469011464,813.2593728444467,19472.230399720465
950006,6,uav_U1,uav_U2,False,0.9975293874740601,0.9783776998519897,0.9739150404930115,0.8652297258377075,0.9974490404129028,0.9603583216667175,0,-4.362808245789244,3194.558522051848,56090.876818796474
950006,7,uav_U1,uav_U2,False,0.9971358776092529,0.9866666793823242,0.9869018793106079,0.8842294216156006,0.9944372773170471,0.9578518271446228,1,0.9542587092300527,927.0584240556474,14476.580535177716
950006,8,uav_U1,uav_U2,False,0.997799813747406,0.9779630899429321,0.9808186292648315,0.8585343360900879,0.9976414442062378,0.9642878174781799,0,-7.500091624174639,2270.6577652559,74964.01613820028
950006,9,uav_U1,uav_U2,False,0.9976731538772583,0.9859827756881714,0.9862626791000366,0.8813969492912292,0.995198667049408,0.9565044045448303,1,1.061449943512301,369.6205206182458,14369.991685292782
950006,10,uav_U1,uav_U2,False,0.9975457787513733,0.980553150177002,0.9863998889923096,0.8861415982246399,0.996832549571991,0.9642410278320312,1,0.9671580440061398,646.7583721765685,8437.721057656234
950006,11,uav_U1,uav_U2,False,0.9981100559234619,0.987080454826355,0.9874742031097412,0.8696225881576538,0.9967520236968994,0.9569453597068787,1,1.297223007195909,250.51872488042648,4890.376048670373
950006,12,uav_U1,uav_U2,False,0.9974625706672668,0.9817348718643188,0.9874487519264221,0.891335129737854,0.9943767189979553,0.9606485366821289,1,1.438661821094508,113.55117264419512,3333.8375373194567
950006,13,uav_U1,uav_U2,False,0.9981667399406433,0.9865690469741821,0.9870697259902954,0.8868204951286316,0.9969018697738647,0.958297073841095,1,1.3514063459981778,190.23087106230423,4404.367212939144
950006,14,uav_U1,uav_U2,False,0.9977731704711914,0.9852313995361328,0.9863043427467346,0.8798457980155945,0.9962005019187927,0.9621190428733826,1,1.1505488407372553,600.8981547227469,14184.79132673248
950006,15,uav_U1,uav_U2,False,0.9976799488067627,0.981210470199585,0.979573130607605,0.8688176870346069,0.9976274371147156,0.9597207307815552,0,-7.500091593409575,3598.9775097195143,113547.92421581228
950006,16,uav_U1,uav_U2,False,0.9968593716621399,0.9787485599517822,0.9847474098205566,0.894084632396698,0.9966323971748352,0.9615020155906677,0,-4.119145764830831,3131.2507207036488,72056.09249319903
950006,17,uav_U1,uav_U2,False,0.9976171255111694,0.9865118861198425,0.9860352277755737,0.886040985584259,0.9948908686637878,0.9660897850990295,1,0.5259194715344284,924.3155696474178,38850.640462683674
950006,18,uav_U1,uav_U2,False,0.9977996349334717,0.9815238118171692,0.9798121452331543,0.8562034964561462,0.998102605342865,0.9601278305053711,1,0.5514420331817558,1822.003356511461,34939.4209582701
950006,19,uav_U1,uav_U2,False,0.9967794418334961,0.9819850921630859,0.9696879982948303,0.8669367432594299,0.9970722794532776,0.9645963907241821,0,-7.500091376630499,6651.494389953094,269741.47211757035
950006,20,uav_U1,uav_U2,False,0.9974760413169861,0.981721043586731,0.9711534976959229,0.866647481918335,0.9976382255554199,0.9659841060638428,0,-6.224900878315536,5356.275866457681,201044.1470551688
950006,21,uav_U1,uav_U2,False,0.9979424476623535,0.9892165660858154,0.9882380962371826,0.8886513113975525,0.994579553604126,0.9524556994438171,0,-4.746273619348224,2030.5485794082304,89390.27913637155
950006,22,uav_U1,uav_U2,False,0.9972717761993408,0.9802536964416504,0.9809943437576294,0.8528361916542053,0.9981087446212769,0.9664193987846375,0,-3.875837124762758,1652.2703051770532,36733.19921051243
950006,23,uav_U1,uav_U2,False,0.9982906579971313,0.9870476722717285,0.9866514205932617,0.8861211538314819,0.995755672454834,0.9494448900222778,1,1.3436168825662622,268.50851830220387,7312.725245982467
950006,24,uav_U1,uav_U2,False,0.9974145889282227,0.984283447265625,0.9868074655532837,0.8840973973274231,0.995804488658905,0.9569684863090515,0,-4.305389757201293,1826.961699845682,45618.25408510451
950006,25,uav_U1,uav_U2,False,0.997707188129425,0.9841241240501404,0.9892704486846924,0.8954731822013855,0.9953168630599976,0.9604424834251404,0,-4.6243229025283865,947.4070967150016,21098.672238828967
950006,26,uav_U1,uav_U2,False,0.9976017475128174,0.9782960414886475,0.9809176325798035,0.8768547177314758,0.9979920387268066,0.9596183896064758,0,-4.459853647553441,2322.3178045104632,47390.16359549539
950006,27,uav_U1,uav_U2,False,0.997001051902771,0.9700907468795776,0.9755572080612183,0.8940384984016418,0.9962820410728455,0.9429961442947388,0,-5.753948400351063,5411.163926982306,141959.71077678568
950006,28,uav_U1,uav_U2,False,0.9970737099647522,0.9734579920768738,0.9750778675079346,0.8620773553848267,0.9971691966056824,0.9699189066886902,0,-7.500091562615756,3621.918153449964,100891.97568787899
950006,29,uav_U1,uav_U2,False,0.997904896736145,0.9855945110321045,0.9875301718711853,0.8981139659881592,0.9941874742507935,0.9523621797561646,1,1.0264614218679036,547.304599965818,15250.353473630877
950006,30,uav_U1,uav_U2,False,0.9977227449417114,0.9869524836540222,0.9877136945724487,0.8809903860092163,0.9958195686340332,0.95954430103302,1,1.1418026985910041,309.045035369703,6288.003877812938
950006,31,uav_U1,uav_U2,False,0.9978759288787842,0.9836722612380981,0.9877727031707764,0.88522869348526,0.9950945973396301,0.9622814655303955,0,-3.698841977103153,873.8889146575027,21713.857450947075
950006,32,uav_U1,uav_U2,False,0.9970608949661255,0.9832340478897095,0.9871260523796082,0.8922576904296875,0.9920926094055176,0.9593117833137512,1,1.0176275363984666,153.84755960280413,2849.6022183111463
950006,33,uav_U1,uav_U2,False,0.9975204467773438,0.9839092493057251,0.9778417348861694,0.8715090155601501,0.9976251721382141,0.9555652141571045,0,-7.500091617729059,6704.568988530485,178162.44157250403
950006,34,uav_U1,uav_U2,False,0.9975192546844482,0.9837924838066101,0.9873629808425903,0.8932886123657227,0.9930493235588074,0.9533658623695374,1,1.0703457607945768,658.519567291659,21640.2582007309
950006,35,uav_U1,uav_U2,False,0.9972729682922363,0.9801945090293884,0.9767869710922241,0.8632508516311646,0.9975717067718506,0.9634702801704407,0,-5.663813018468431,4049.5634853692895,112199.757936616
