method,saved_episode,test_seed,step,reward,success,latency_ms,energy_mJ,selected_agent,selected_cpu_fraction,selected_bandwidth_fraction,mean_cpu_fraction,mean_bandwidth_fraction,selection_score_gap,selection_entropy,low_resource_action,near_saturated_resource
CA-MADDPG best,10,970008,25,-4.869688826737631,0,1445.4805437125672,14120.36091498584,uav_U1,0.7249675989151001,0.999988317489624,0.6018286943435669,0.7851805090904236,0.0,0.9600939980341906,0,1
CA-MADDPG best,10,970008,26,-4.962664208391912,0,2381.3491406000007,26564.85367650711,uav_U1,0.7266714572906494,0.9999886751174927,0.6021984219551086,0.7859673500061035,0.0,0.9601156387037075,0,1
CA-MADDPG best,10,970008,27,1.232847521520092,1,455.4116812346579,4470.087482965251,uav_U1,0.7268919348716736,0.9999881982803345,0.6097248792648315,0.6004784107208252,0.0,0.9599133139753048,0,1
CA-MADDPG best,10,970008,28,1.242193559842934,1,350.80798013135035,3013.976039576031,uav_U1,0.7263911962509155,0.999988317489624,0.6028119325637817,0.7862290143966675,0.0,0.9600603462753723,0,1
CA-MADDPG best,10,970008,29,-4.015796421664821,0,997.3621433881175,9768.565453538791,uav_U1,0.7237111926078796,0.9999880790710449,0.6017394661903381,0.7858611345291138,0.0,0.9600989681401083,0,1
CA-MADDPG best,10,970008,30,-7.5000489087362725,0,1721.5857363206223,15890.144004138581,uav_U1,0.7268078327178955,0.9999880790710449,0.6025903224945068,0.785245418548584,0.0,0.9601971277319844,0,1
CA-MADDPG best,10,970008,31,-3.5636291532434,0,564.7612780389131,7174.713331814864,uav_U1,0.7258632183074951,0.9999878406524658,0.6027299165725708,0.7860066890716553,0.0,0.9600457465892388,0,1
CA-MADDPG best,10,970008,32,-4.453167414027105,0,1671.869475492771,22035.714677225664,uav_U1,0.7279964685440063,0.9999874830245972,0.6031649708747864,0.7860190868377686,0.0,0.9600513379583964,0,1
CA-MADDPG best,10,970008,33,-4.0256935693856715,0,305.12892118702433,3605.157809680621,uav_U1,0.7282706499099731,0.9999880790710449,0.6028392910957336,0.7856948375701904,0.0,0.9600591037488928,0,1
CA-MADDPG best,10,970008,34,-5.7129356124598525,0,1940.583300351376,15038.385015462338,uav_U1,0.7297713756561279,0.9999880790710449,0.7013323307037354,0.6852009892463684,0.0,0.954575730851232,0,1
CA-MADDPG best,10,970008,35,0.8343551077587026,1,1089.5804507405628,14709.992102030506,uav_U1,0.7293389439582825,0.9999890327453613,0.6101508736610413,0.6005128026008606,0.0,0.9599214939412944,0,1
CA-MADDPG best,10,970008,36,0.8447355677835267,1,777.0859990439944,11387.333737192197,uav_U1,0.7262791991233826,0.999988317489624,0.5993913412094116,0.7826555967330933,0.0,0.9602105884355118,0,1
CA-MADDPG best,10,970008,37,0.7961948385120703,1,545.4108426294649,4007.249208289158,uav_U1,0.7286717295646667,0.9999879598617554,0.6195709705352783,0.6062537431716919,0.0,0.9617991585394813,0,1
CA-MADDPG best,10,970008,38,-3.743895569804981,0,1628.1954561765585,14798.579318119855,uav_U1,0.7261362671852112,0.9999878406524658,0.603440523147583,0.7862290143966675,0.0,0.9601102544222967,0,1
CA-MADDPG best,10,970008,39,0.5229121288545615,1,1686.3698602503894,16111.986346500853,uav_U1,0.7246110439300537,0.9999886751174927,0.6015194654464722,0.7859327793121338,0.0,0.9600931696832042,0,1
CA-MADDPG best,10,970008,40,-6.839905557756018,0,2590.894344844969,14467.412128909711,uav_U1,0.7253955602645874,0.999988317489624,0.6023702621459961,0.785481333732605,0.0,0.9601725878340154,0,1
CA-MADDPG best,10,970008,41,-6.461757468265036,0,5090.795202152761,19985.10343899127,uav_U1,0.7237448692321777,0.999988317489624,0.6015599370002747,0.7854958176612854,0.0,0.9601773508521866,0,1
CA-MADDPG best,10,970008,42,-5.524435725196017,0,1605.879734596279,32855.465372901854,uav_U4,0.9999971389770508,0.9999631643295288,0.7026323676109314,0.6855198740959167,1.1920928955078125e-07,0.9545438393382596,0,1
CA-MADDPG best,10,970008,43,1.1741386291581601,1,535.3087132214174,2498.2291148281506,uav_U1,0.7283759117126465,0.9999879598617554,0.6029574275016785,0.7861930727958679,0.0,0.9608091755669841,0,1
CA-MADDPG best,10,970008,44,-4.050618094985348,0,2212.6621967989804,31938.1215479995,uav_U1,0.7288258671760559,0.9999890327453613,0.5996308326721191,0.7834097146987915,0.0,0.9602220818054467,0,1
CA-MADDPG best,10,970008,45,-3.765632389849211,0,454.34459192300307,4421.41607290893,uav_U1,0.7249837517738342,0.9999878406524658,0.599136233329773,0.7842544913291931,0.0,0.9601991986094502,0,1
CA-MADDPG best,10,970008,46,-4.64958493005742,0,2824.490368950242,22239.030042705654,uav_U1,0.726959764957428,0.999987006187439,0.6031857132911682,0.7849182486534119,0.0,0.96098230092312,0,1
CA-MADDPG best,10,970008,47,-4.149456499052121,0,3142.122574355836,32149.170337395037,uav_U1,0.7233316898345947,0.9999878406524658,0.602993369102478,0.7859662771224976,0.0,0.9601083906325775,0,1
CA-MADDPG best,10,970008,48,-6.908551707589405,0,7062.421435776197,60759.05644045579,uav_U1,0.7273184061050415,0.9999886751174927,0.6014524102210999,0.7847726941108704,0.0,0.961208854917872,0,1
CA-MADDPG best,10,970008,49,-7.5000487456602665,0,3599.994776526838,45563.388586000474,uav_U1,0.7271828055381775,0.9999885559082031,0.6033830046653748,0.7860794067382812,0.0,0.9600666624516428,0,1
CA-MADDPG best,10,970008,50,0.6223880394065446,1,496.70043101694006,4196.881036294411,uav_U1,0.730252206325531,0.9999884366989136,0.6035442352294922,0.7863178253173828,0.0,0.9600914094373584,0,1
CA-MADDPG best,10,970008,51,1.3180878101580016,1,313.35064230779665,3378.9982894025957,uav_U1,0.7268045544624329,0.9999879598617554,0.6028757095336914,0.7862390875816345,0.0,0.9600640738548106,0,1
CA-MADDPG best,10,970008,52,1.06943023538765,1,628.9912986584602,8729.67072497532,uav_U1,0.727052628993988,0.999988317489624,0.6985307335853577,0.6838563680648804,0.0,0.9546440698076014,0,1
CA-MADDPG best,10,970008,53,-7.500048772070896,0,3555.271059990839,47537.50199503261,uav_U1,0.7275681495666504,0.9999890327453613,0.5961122512817383,0.7586265802383423,0.0,0.9573968872228102,0,1
CA-MADDPG best,10,970008,54,-4.019911858731966,0,2647.602185966954,35241.06435721878,uav_U1,0.7247527837753296,0.9999880790710449,0.6097133755683899,0.6005133986473083,0.0,0.9599528677349004,0,1
CA-MADDPG best,10,970008,55,1.3546872384358666,1,234.1644895709878,1460.7322117560416,uav_U1,0.7292843461036682,0.999988317489624,0.6032429337501526,0.7863432765007019,0.0,0.960142870742382,0,1
CA-MADDPG best,10,970008,56,-5.272726008447913,0,2259.7318877188245,32850.6080238609,uav_U1,0.7283796072006226,0.9999880790710449,0.7009678483009338,0.6838797330856323,0.0,0.9545601992702389,0,1
CA-MADDPG best,10,970008,57,-3.5686703711108434,0,1505.68748885991,15578.139317958854,uav_U1,0.7286557555198669,0.9999879598617554,0.6111387014389038,0.7075748443603516,0.0,0.9578069209610268,0,1
CA-MADDPG best,10,970008,58,-5.8685493454622755,0,1394.5592024329828,15953.648765684171,uav_U1,0.7275997996330261,0.9999878406524658,0.6036326289176941,0.7860203981399536,0.0,0.9601211265289917,0,1
CA-MADDPG best,10,970008,59,0.7086305674826718,1,951.8008890074623,23379.21509944266,uav_U4,0.9999971389770508,0.999963641166687,0.6030874848365784,0.785853385925293,1.1920928955078125e-07,0.9601664787454915,0,1
CA-MADDPG best,10,970008,60,0.8093197243215249,1,1050.4484748063524,3384.7066426651654,uav_U1,0.7271208167076111,0.9999873638153076,0.70302414894104,0.6861181855201721,0.0,0.9545328636876912,0,1
CA-MADDPG best,10,970008,61,0.842200876835443,1,905.0644077433915,9419.490603599757,uav_U1,0.7267168760299683,0.999988317489624,0.6031354665756226,0.7859558463096619,0.0,0.9600695616800948,0,1
CA-MADDPG best,10,970008,62,-7.0101070791987246,0,1601.0240826049328,34223.17652107471,uav_U4,0.9999971389770508,0.9999631643295288,0.6379357576370239,0.6918537020683289,1.1920928955078125e-07,0.9561342732319482,0,1
CA-MADDPG best,10,970008,63,-7.500050174402668,0,6124.10403168765,18982.847974308417,uav_U1,0.7265381813049316,0.9999879598617554,0.6034545302391052,0.786067545413971,0.0,0.9600825046642557,0,1
CA-MADDPG best,10,970008,64,-4.379712958848353,0,2421.0081540263473,28672.35625153665,uav_U1,0.7232776880264282,0.9999881982803345,0.6026551723480225,0.7862141132354736,0.0,0.9600649022057969,0,1
CA-MADDPG best,10,970008,65,0.5519303229221468,1,599.1490717689993,8213.502228753581,uav_U1,0.7293584942817688,0.9999884366989136,0.6031832695007324,0.7859596014022827,0.0,0.9601254753716698,0,1
CA-MADDPG best,10,970008,66,-7.500048726666329,0,3010.6390195703707,22026.52813390353,uav_U1,0.7244459390640259,0.9999886751174927,0.6013678312301636,0.7858492136001587,0.0,0.9601296171266013,0,1
CA-MADDPG best,10,970008,67,-6.065530813626081,0,4328.49562107231,17406.356115017148,uav_U1,0.7182983756065369,0.9999867677688599,0.6024149656295776,0.786157488822937,0.0,0.9601434920056218,0,1
CA-MADDPG best,10,970008,68,1.49551849231292,1,44.79075793660732,733.0814498783801,uav_U1,0.7270081043243408,0.9999880790710449,0.5861283540725708,0.7709487080574036,0.0,0.9606629716179028,0,1
CA-MADDPG best,10,970008,69,-3.723763287866902,0,1820.88701212808,24695.56137071377,uav_U1,0.7286419868469238,0.9999880790710449,0.603508472442627,0.7857102751731873,0.0,0.9600705971188277,0,1
CA-MADDPG best,10,970008,70,-3.715278910358321,0,2047.6631046553186,10280.731121038632,uav_U1,0.7220190167427063,0.9999871253967285,0.602871298789978,0.7859176397323608,0.0,0.9601156387037075,0,1
CA-MADDPG best,10,970008,71,1.2032465286293335,1,582.1740945203912,18460.25811468483,uav_U4,0.9999971389770508,0.9999628067016602,0.6032885313034058,0.7855017781257629,1.1920928955078125e-07,0.9600801231551701,0,1
CA-MADDPG best,10,970008,72,-7.500048188530877,0,9087.526044892638,142540.1042901928,uav_U1,0.7235823273658752,0.9999880790710449,0.6028639674186707,0.7861706614494324,0.0,0.9600629348722045,0,1
CA-MADDPG best,10,970008,73,-3.6467881743035964,0,1900.146245600034,15444.8525101434,uav_U1,0.7298893332481384,0.9999887943267822,0.6102529764175415,0.6004934310913086,0.0,0.9599078261500205,0,1
CA-MADDPG best,10,970008,74,1.3266610521614572,1,339.91110463425235,9831.40987678733,uav_U4,0.9999971389770508,0.9999628067016602,0.6029828190803528,0.785781741142273,1.1920928955078125e-07,0.9600905810863721,0,1
CA-MADDPG best,10,970008,75,1.0186576948983663,1,483.69925540478584,3908.365454457343,uav_U1,0.7309872508049011,0.9999879598617554,0.6056231260299683,0.7241705656051636,0.0,0.9589026222281501,0,1
CA-MADDPG best,10,970008,76,-7.500180239548717,0,1588.660132629815,30504.585174926124,uav_U4,0.9999971389770508,0.9999619722366333,0.6232444643974304,0.6104568243026733,1.1920928955078125e-07,0.9614471093703054,0,1
CA-MADDPG best,10,970008,77,-6.600072824476315,0,869.1772194189012,15784.557032739529,uav_U4,0.9999971389770508,0.9999639987945557,0.7028480768203735,0.6863317489624023,1.1920928955078125e-07,0.9545802867816566,0,1
CA-MADDPG best,10,970008,78,-3.5584074259894702,0,1001.2066912958504,4888.288340123769,uav_U1,0.726180911064148,0.9999873638153076,0.6033470630645752,0.7861989736557007,0.0,0.9601157422475809,0,1
CA-MADDPG best,10,970008,79,-3.8772889871951524,0,951.6725349705596,2905.4994353835195,uav_U1,0.7227416634559631,0.999987006187439,0.6026200652122498,0.7864256501197815,0.0,0.9601159493353274,0,1
CA-MADDPG best,10,970008,80,1.3483196641513109,1,271.4196331013368,3132.8071589899128,uav_U1,0.7305360436439514,0.999988317489624,0.6036278009414673,0.7857543230056763,0.0,0.9600494741686771,0,1
CA-MADDPG best,10,970008,81,-4.276785460226201,0,1686.1228370760907,17249.081750225894,uav_U1,0.7289196848869324,0.9999873638153076,0.6992053389549255,0.686663806438446,0.0,0.9547251446603852,0,1
CA-MADDPG best,10,970008,82,-3.565181030049027,0,606.0598028241376,2605.495619583301,uav_U1,0.7272669076919556,0.9999873638153076,0.7019362449645996,0.6859095096588135,0.0,0.9545435287066397,0,1
CA-MADDPG best,10,970008,83,-4.292853423177033,0,1387.6311193149145,13700.320079393707,uav_U1,0.723251223564148,0.9999881982803345,0.602479875087738,0.7863040566444397,0.0,0.9600842649101016,0,1
CA-MADDPG best,10,970008,84,-7.500048972660324,0,7569.769278546903,46986.72772561009,uav_U1,0.725813090801239,0.9999886751174927,0.602307915687561,0.785885214805603,0.0,0.9601625440783066,0,1
CA-MADDPG best,10,970008,85,-4.9668219391972555,0,1874.747694456461,13682.178698081305,uav_U1,0.7241553664207458,0.9999889135360718,0.5963681936264038,0.781872034072876,0.0,0.9602755104440627,0,1
CA-MADDPG best,10,970008,86,1.0965019994926357,1,551.5144866082854,4493.487605047163,uav_U1,0.7287937998771667,0.9999873638153076,0.7033252716064453,0.6859102249145508,0.0,0.954521266773883,0,1
CA-MADDPG best,10,970008,87,1.238540420377625,1,476.28985324902794,6003.613295634523,uav_U1,0.7299157977104187,0.9999884366989136,0.6036050915718079,0.7860750555992126,0.0,0.9600591037488928,0,1
CA-MADDPG best,10,970008,88,-5.417853844721031,0,3209.586239455468,39793.33819965807,uav_U1,0.7228049039840698,0.9999879598617554,0.6025022268295288,0.7859252691268921,0.0,0.9600436757117731,0,1
CA-MADDPG best,10,970008,89,1.3019549969995763,1,107.7096981485611,1082.54828392695,uav_U1,0.7297758460044861,0.9999884366989136,0.6034965515136719,0.7861446738243103,0.0,0.9600376701671224,0,1
CA-MADDPG best,10,970008,90,-7.5000489696057615,0,3526.177331934836,20096.845794732882,uav_U1,0.7247122526168823,0.9999885559082031,0.6015748381614685,0.785792350769043,0.0,0.960191536362827,0,1
CA-MADDPG best,10,970008,91,0.6534293423880442,1,1201.213534259983,6221.188723382657,uav_U1,0.7277786135673523,0.9999880790710449,0.6103969216346741,0.600603461265564,0.0,0.9599718162637119,0,1
CA-MADDPG best,10,970008,92,0.7049781924463938,1,426.1055733333573,3647.4431068514036,uav_U1,0.7258034944534302,0.9999881982803345,0.6021372675895691,0.7860448360443115,0.0,0.9603957248809489,0,1
CA-MADDPG best,10,970008,93,-3.9969476959557184,0,1203.401411625655,44646.41436727559,uav_U4,0.9999971389770508,0.9999620914459229,0.6031050086021423,0.7856625318527222,1.1920928955078125e-07,0.960057343503047,0,1
CA-MADDPG best,10,970008,94,-6.124408392838825,0,2515.3049242947154,7641.823873947675,uav_U1,0.7238046526908875,0.9999874830245972,0.6146701574325562,0.6036028265953064,0.0,0.9612927254552345,0,1
CA-MADDPG best,10,970008,95,0.784151116730816,1,1312.0611495241233,11381.921424730188,uav_U1,0.7274795174598694,0.9999886751174927,0.5981106758117676,0.7819117307662964,0.0,0.9602848293926586,0,1
CA-MADDPG best,10,970008,96,-3.6279591849576853,0,1972.7163095764415,14564.980446805093,uav_U1,0.7211849093437195,0.9999874830245972,0.6019071936607361,0.785510241985321,0.0,0.9601736232727482,0,1
CA-MADDPG best,10,970008,97,-4.5391643729285205,0,1788.1889991962892,31850.49938343327,uav_U4,0.9999971389770508,0.9999637603759766,0.7030461430549622,0.685983419418335,1.1920928955078125e-07,0.9545235447390953,0,1
CA-MADDPG best,10,970008,98,-4.313093655465034,0,2451.236987939407,23486.103758733854,uav_U1,0.72486811876297,0.9999886751174927,0.6026161313056946,0.7860862612724304,0.0,0.9600627277844579,0,1
CA-MADDPG best,10,970008,99,-7.5001796474618185,0,8483.51018684477,374289.54061921005,uav_U4,0.9999971389770508,0.9999624490737915,0.7035017609596252,0.6854971647262573,1.1920928955078125e-07,0.9545143293343727,0,1
CA-MADDPG best,10,970009,0,-7.500048966065443,0,3904.4594348723326,39510.604887872236,uav_U1,0.7281594276428223,0.9999889135360718,0.6029074788093567,0.7863672971725464,0.0,0.9600712183820674,0,1
CA-MADDPG best,10,970009,1,-7.500147790123499,0,2048.6241487729067,20820.742166317144,uav_U1,0.7297976613044739,0.9999871253967285,0.6029004454612732,0.7855424880981445,0.0,0.9602632922670149,0,1
CA-MADDPG best,10,970009,2,1.494417270979153,1,55.80276710030334,786.148611418373,uav_U1,0.7296672463417053,0.9999877214431763,0.5982975959777832,0.7832110524177551,0.0,0.9602330574560151,0,1
CA-MADDPG best,10,970009,3,1.261253244502235,1,364.7302534119957,3463.5421803935164,uav_U1,0.7275709509849548,0.9999878406524658,0.6099594831466675,0.6004680395126343,0.0,0.9599439629617976,0,1
CA-MADDPG best,10,970009,4,-5.9753361900558115,0,2102.4693609060732,41936.94978999712,uav_U4,0.9999971389770508,0.9999626874923706,0.6026627421379089,0.7859994769096375,1.1920928955078125e-07,0.9601286852317418,0,1
CA-MADDPG best,10,970009,5,-3.982600687551126,0,2010.3390982641156,9053.541927147324,uav_U1,0.7290555834770203,0.9999874830245972,0.6944032311439514,0.6812228560447693,0.0,0.9548653430648159,0,1
CA-MADDPG best,10,970009,6,-4.187526849364577,0,597.3670663840468,5485.871875638694,uav_U1,0.7295745015144348,0.9999873638153076,0.6071370244026184,0.7111037969589233,0.0,0.957123013677966,0,1
CA-MADDPG best,10,970009,7,1.111474991962092,1,670.8976006969436,6862.985824032294,uav_U1,0.7300968170166016,0.9999879598617554,0.6026424765586853,0.7861319184303284,0.0,0.9601177095811733,0,1
CA-MADDPG best,10,970009,8,-7.500049001704739,0,5994.463404616026,25036.684420430796,uav_U1,0.7233254909515381,0.9999885559082031,0.5138311982154846,0.703589677810669,0.0,0.9694504295121525,0,1
CA-MADDPG best,10,970009,9,-4.855415094658168,0,4680.113113430808,63981.99369207048,uav_U1,0.7266461253166199,0.9999884366989136,0.6028894782066345,0.7857964634895325,0.0,0.9601331376182931,0,1
CA-MADDPG best,10,970009,10,-4.971407037717606,0,4458.330724120237,49688.837524270464,uav_U1,0.7253228425979614,0.9999884366989136,0.6021777391433716,0.7854784727096558,0.0,0.960160162569221,0,1
CA-MADDPG best,10,970009,11,-4.8691851667823025,0,1445.1732865491285,14132.07557049671,uav_U1,0.7252700328826904,0.999988317489624,0.6017968654632568,0.785154402256012,0.0,0.9600973114381358,0,1
CA-MADDPG best,10,970009,12,-4.962219546131754,0,2380.919122894388,26581.362036603183,uav_U1,0.7268982529640198,0.9999886751174927,0.6021167039871216,0.7859379053115845,0.0,0.9601207123534986,0,1
CA-MADDPG best,10,970009,13,1.232896479132741,1,455.32814869132363,4473.297449257125,uav_U1,0.7271544337272644,0.9999881982803345,0.6097657084465027,0.6004770994186401,0.0,0.9599153848527705,0,1
CA-MADDPG best,10,970009,14,1.242230663098183,1,350.7574397858282,3015.914072481666,uav_U1,0.7266267538070679,0.999988317489624,0.6028172373771667,0.7862560153007507,0.0,0.9600633490476976,0,1
CA-MADDPG best,10,970009,15,-4.015529879248873,0,997.1867367537507,9775.217652147958,uav_U1,0.7239593267440796,0.9999880790710449,0.6016939878463745,0.7858490943908691,0.0,0.9601025921756734,0,1
CA-MADDPG best,10,970009,16,-7.500048934127044,0,1721.370959117917,15898.393307520148,uav_U1,0.7269978523254395,0.9999880790710449,0.6024857759475708,0.7851693630218506,0.0,0.9602039616276214,0,1
CA-MADDPG best,10,970009,17,-3.563374733676193,0,564.6261626553168,7179.88349928978,uav_U1,0.7261255979537964,0.9999878406524658,0.602739155292511,0.7860219478607178,0.0,0.9600479210105779,0,1
CA-MADDPG best,10,970009,18,-4.452955096472704,0,1671.6877183508254,22042.72896052299,uav_U1,0.7281126976013184,0.9999874830245972,0.6031599044799805,0.7860413789749146,0.0,0.9600539265552285,0,1
CA-MADDPG best,10,970009,19,-4.025477650973043,0,305.0857329716334,3606.8265743122415,uav_U1,0.7284399271011353,0.9999880790710449,0.6028302311897278,0.7857100963592529,0.0,0.9600618994334716,0,1
CA-MADDPG best,10,970009,20,-5.712781124761545,0,1940.4899825803,15042.017938813648,uav_U1,0.729860246181488,0.9999879598617554,0.7010926008224487,0.6850778460502625,0.0,0.9545870171334203,0,1
CA-MADDPG best,10,970009,21,0.8344695874194343,1,1089.3930078546791,14717.266861350094,uav_U1,0.7295197248458862,0.9999890327453613,0.6101700663566589,0.6005080342292786,0.0,0.9599220116606608,0,1
CA-MADDPG best,10,970009,22,0.8449106441369378,1,776.8783182108227,11395.294145203588,uav_U1,0.7265335321426392,0.999988317489624,0.5991042852401733,0.7824658751487732,0.0,0.9602227030686864,0,1
CA-MADDPG best,10,970009,23,0.7962439832879089,1,545.372741387462,4008.723745693292,uav_U1,0.7288069725036621,0.9999879598617554,0.616756796836853,0.6043086647987366,0.0,0.9614889410951133,0,1
CA-MADDPG best,10,970009,24,-3.743705840541141,0,1627.9470595199564,14808.094363000006,uav_U1,0.726371169090271,0.9999878406524658,0.6034494042396545,0.786243200302124,0.0,0.9601128430191288,0,1
CA-MADDPG best,10,970009,25,0.5230670499735777,1,1686.102413427016,16122.170462341952,uav_U1,0.7248414158821106,0.9999885559082031,0.6014508605003357,0.7859219312667847,0.0,0.9600976220697556,0,1
CA-MADDPG best,10,970009,26,-6.839493369280287,0,2590.6482493088656,14476.810289741186,uav_U1,0.7256343960762024,0.999988317489624,0.6023028492927551,0.7854440212249756,0.0,0.9601778685715531,0,1
CA-MADDPG best,10,970009,27,-6.461471208454986,0,5090.427314207494,19999.057612118544,uav_U1,0.7240027189254761,0.999988317489624,0.6014551520347595,0.7854431867599487,0.0,0.9601844953794434,0,1
CA-MADDPG best,10,970009,28,-5.524435938617229,0,1605.8798479229104,32855.465383945535,uav_U4,0.9999971389770508,0.9999630451202393,0.7025853395462036,0.6855064034461975,1.1920928955078125e-07,0.9545479810931911,0,1
CA-MADDPG best,10,970009,29,1.1741586050918942,1,535.2758513093838,2499.4994784368882,uav_U1,0.7285643219947815,0.9999879598617554,0.6029033660888672,0.7862033843994141,0.0,0.9608526639937646,0,1
CA-MADDPG best,10,970009,30,-4.050256130836357,0,2212.1456302160236,31958.12947474823,uav_U1,0.7290546298027039,0.9999890327453613,0.5991390943527222,0.7830832004547119,0.0,0.9602425834923575,0,1
CA-MADDPG best,10,970009,31,-3.7654202534068233,0,454.2684234887184,4424.319927434174,uav_U1,0.7252230644226074,0.9999878406524658,0.5988768935203552,0.7841296195983887,0.0,0.9602113132426248,0,1
CA-MADDPG best,10,970009,32,-4.649296267743649,0,2824.111024536694,22253.618476933345,uav_U1,0.7271996736526489,0.9999868869781494,0.6031807661056519,0.7854228615760803,0.0,0.9607871207219739,0,1
CA-MADDPG best,10,970009,33,-4.1491002232456005,0,3141.4437953429588,32174.87444194262,uav_U1,0.72362220287323,0.9999878406524658,0.603007972240448,0.7859804034233093,0.0,0.9601109792294097,0,1
CA-MADDPG best,10,970009,34,-6.907887735418654,0,7061.357699522351,60800.00405230302,uav_U1,0.7275650501251221,0.9999886751174927,0.6012277603149414,0.7846489548683167,0.0,0.9612267680079506,0,1
CA-MADDPG best,10,970009,35,-7.500048784111297,0,3599.0606630173957,45599.329411856066,uav_U1,0.7274703979492188,0.9999885559082031,0.6034054756164551,0.7861008048057556,0.0,0.9600689404168551,0,1
CA-MADDPG best,10,970009,36,0.6225139219588811,1,496.6291630077442,4199.65774438346,uav_U1,0.7304954528808594,0.9999884366989136,0.6035590767860413,0.7863425612449646,0.0,0.9600950334729235,0,1
CA-MADDPG best,10,970009,37,1.3181157400254055,1,313.30247311987034,3380.8484158410215,uav_U1,0.7270044684410095,0.9999879598617554,0.6028788685798645,0.7862622141838074,0.0,0.9600665589077695,0,1
CA-MADDPG best,10,970009,38,1.0695274443580618,1,628.849231851721,8735.13245381314,uav_U1,0.7272804975509644,0.9999884366989136,0.6979654431343079,0.6835755705833435,0.0,0.9546640537751458,0,1
CA-MADDPG best,10,970009,39,-7.500048803747901,0,3554.469794865924,47568.37715951969,uav_U1,0.727804958820343,0.9999890327453613,0.5949701070785522,0.7606378197669983,0.0,0.9574219448401456,0,1
CA-MADDPG best,10,970009,40,-4.019378097385512,0,2646.6722889939456,35276.487556885055,uav_U1,0.7251176834106445,0.9999881982803345,0.6097429990768433,0.6005047559738159,0.0,0.9599525571032805,0,1
CA-MADDPG best,10,970009,41,1.3546982400507839,1,234.1467173512914,1461.4217967479578,uav_U1,0.7294583916664124,0.999988317489624,0.6032282114028931,0.7863728404045105,0.0,0.9601442168127348,0,1
CA-MADDPG best,10,970009,42,-5.272123428038745,0,2259.240761676525,32869.59495730213,uav_U1,0.7285904288291931,0.9999880790710449,0.7008578181266785,0.6838440895080566,0.0,0.9545655835516499,0,1
CA-MADDPG best,10,970009,43,-3.568486086251246,0,1505.42778692816,15588.191339861389,uav_U1,0.7288918495178223,0.9999879598617554,0.6044560670852661,0.7404760122299194,0.0,0.96004326153628,0,1
CA-MADDPG best,10,970009,44,-5.867840506586761,0,1394.2657287987824,15964.959181958819,uav_U1,0.7278587222099304,0.9999878406524658,0.6036482453346252,0.7860333323478699,0.0,0.9601235080380773,0,1
CA-MADDPG best,10,970009,45,0.7086305674826718,1,951.8008890074623,23379.21509944266,uav_U4,0.9999971389770508,0.999963641166687,0.6030789613723755,0.7858771681785583,1.1920928955078125e-07,0.9601661681138717,0,1
CA-MADDPG best,10,970009,46,0.8093530161533311,1,1050.3977940336733,3386.6558424579343,uav_U1,0.7273367047309875,0.9999873638153076,0.7029675841331482,0.6861615777015686,0.0,0.9545406294781877,0,1
CA-MADDPG best,10,970009,47,0.8423878225584664,1,904.8070999498532,9429.371765071433,uav_U1,0.7271001935005188,0.9999884366989136,0.6031696796417236,0.7859750390052795,0.0,0.9600716325575606,0,1
CA-MADDPG best,10,970009,48,-7.0101070791987246,0,1601.0240826049328,34223.17652107471,uav_U4,0.9999971389770508,0.9999631643295288,0.617727518081665,0.6985863447189331,1.1920928955078125e-07,0.9569116806325872,0,1
CA-MADDPG best,10,970009,49,-7.5000502241047515,0,6123.614089426562,19001.652126366636,uav_U1,0.7269102334976196,0.9999879598617554,0.6035000085830688,0.7860838770866394,0.0,0.9600850932610879,0,1
CA-MADDPG best,10,970009,50,-4.379032924019797,0,2420.1321972781643,28705.528565669967,uav_U1,0.7236973643302917,0.9999881982803345,0.6026906371116638,0.7862387299537659,0.0,0.9600668695393894,0,1
CA-MADDPG best,10,970009,51,0.552250009192164,1,598.947000468259,8221.348068150744,uav_U1,0.7297074794769287,0.9999884366989136,0.6031899452209473,0.7859864234924316,0.0,0.9601283746001219,0,1
CA-MADDPG best,10,970009,52,-7.5000487698166305,0,3010.126330598104,22046.0339072973,uav_U1,0.7247698903083801,0.9999886751174927,0.6013038754463196,0.7858526706695557,0.0,0.9601342766008992,0,1
CA-MADDPG best,10,970009,53,-6.065134246379843,0,4328.014128121584,17424.21464324357,uav_U1,0.7186745405197144,0.9999867677688599,0.6024402379989624,0.7861740589141846,0.0,0.960146080602454,0,1
CA-MADDPG best,10,970009,54,1.4955209606763689,1,44.76604276788984,734.0320325933336,uav_U1,0.727479875087738,0.9999881982803345,0.5826888084411621,0.7678834199905396,0.0,0.9607845321251417,0,1
CA-MADDPG best,10,970009,55,-3.7233089882398045,0,1820.2109371645086,24721.736160661556,uav_U1,0.7290288209915161,0.9999880790710449,0.6035498976707458,0.7857305407524109,0.0,0.9600730821717866,0,1
CA-MADDPG best,10,970009,56,-3.7150889755311596,0,2047.342968440443,10292.791693714016,uav_U1,0.7224482893943787,0.9999871253967285,0.6029068827629089,0.7859342694282532,0.0,0.9601184343882864,0,1
CA-MADDPG best,10,970009,57,1.2032465286293335,1,582.1740945203912,18460.25811468483,uav_U4,0.9999971389770508,0.9999628067016602,0.603317141532898,0.7855189442634583,1.1920928955078125e-07,0.960082608208129,0,1
